path,pred
mEbal/User 4/close/left eye/500.jpg,0.9008411
mEbal/User 4/close/left eye/544.jpg,0.9618028
mEbal/User 4/close/left eye/662.jpg,0.9535508
mEbal/User 4/close/left eye/567.jpg,0.8042273
mEbal/User 4/close/left eye/453.jpg,0.94689864
mEbal/User 4/close/left eye/669.jpg,0.90251464
mEbal/User 4/close/left eye/565.jpg,0.84118986
mEbal/User 4/close/left eye/461.jpg,0.95234627
mEbal/User 4/close/left eye/608.jpg,0.95974433
mEbal/User 4/close/left eye/718.jpg,0.895846
mEbal/User 4/close/left eye/478.jpg,0.9694337
mEbal/User 4/close/left eye/504.jpg,0.94707215
mEbal/User 4/close/left eye/702.jpg,0.95504826
mEbal/User 4/close/left eye/649.jpg,0.916312
mEbal/User 4/close/left eye/485.jpg,0.96018803
mEbal/User 4/close/left eye/528.jpg,0.9426671
mEbal/User 4/close/left eye/529.jpg,0.9565003
mEbal/User 4/close/left eye/710.jpg,0.8593331
mEbal/User 4/close/left eye/697.jpg,0.9472984
mEbal/User 4/close/left eye/723.jpg,0.9092301
mEbal/User 4/close/left eye/547.jpg,0.90577656
mEbal/User 4/close/left eye/698.jpg,0.9548662
mEbal/User 4/close/left eye/459.jpg,0.9473576
mEbal/User 4/close/left eye/556.jpg,0.9038429
mEbal/User 4/close/left eye/584.jpg,0.93872815
mEbal/User 4/close/left eye/703.jpg,0.8897476
mEbal/User 4/close/left eye/742.jpg,0.85628843
mEbal/User 4/close/left eye/536.jpg,0.9504596
mEbal/User 4/close/left eye/543.jpg,0.96886015
mEbal/User 4/close/left eye/494.jpg,0.93613577
mEbal/User 4/close/left eye/691.jpg,0.9380735
mEbal/User 4/close/left eye/644.jpg,0.86824894
mEbal/User 4/close/left eye/572.jpg,0.92241216
mEbal/User 4/close/left eye/563.jpg,0.9342068
mEbal/User 4/close/left eye/701.jpg,0.94808215
mEbal/User 4/close/left eye/657.jpg,0.90407324
mEbal/User 4/close/left eye/517.jpg,0.964283
mEbal/User 4/close/left eye/628.jpg,0.96126086
mEbal/User 4/close/left eye/682.jpg,0.8905478
mEbal/User 4/close/left eye/498.jpg,0.580483
