path,pred
mEbal/User 4/close/left eye/500.jpg,0.5909166
mEbal/User 4/close/left eye/544.jpg,0.8796966
mEbal/User 4/close/left eye/662.jpg,0.989447
mEbal/User 4/close/left eye/567.jpg,0.9686183
mEbal/User 4/close/left eye/453.jpg,0.9886242
mEbal/User 4/close/left eye/669.jpg,0.9892364
mEbal/User 4/close/left eye/565.jpg,0.9589433
mEbal/User 4/close/left eye/461.jpg,0.9959578
mEbal/User 4/close/left eye/608.jpg,0.976345
mEbal/User 4/close/left eye/718.jpg,0.9722454
mEbal/User 4/close/left eye/478.jpg,0.99134153
mEbal/User 4/close/left eye/504.jpg,0.98464185
mEbal/User 4/close/left eye/702.jpg,0.80450666
mEbal/User 4/close/left eye/649.jpg,0.99170023
mEbal/User 4/close/left eye/485.jpg,0.9838795
mEbal/User 4/close/left eye/528.jpg,0.98735714
mEbal/User 4/close/left eye/529.jpg,0.990351
mEbal/User 4/close/left eye/710.jpg,0.97711074
mEbal/User 4/close/left eye/697.jpg,0.65393585
mEbal/User 4/close/left eye/723.jpg,0.9593039
mEbal/User 4/close/left eye/547.jpg,0.9846393
mEbal/User 4/close/left eye/698.jpg,0.69891375
mEbal/User 4/close/left eye/459.jpg,0.9895168
mEbal/User 4/close/left eye/556.jpg,0.93434113
mEbal/User 4/close/left eye/584.jpg,0.9887321
mEbal/User 4/close/left eye/703.jpg,0.98531806
mEbal/User 4/close/left eye/742.jpg,0.9737707
mEbal/User 4/close/left eye/536.jpg,0.9834284
mEbal/User 4/close/left eye/543.jpg,0.98161215
mEbal/User 4/close/left eye/494.jpg,0.97173935
mEbal/User 4/close/left eye/691.jpg,0.9844168
mEbal/User 4/close/left eye/644.jpg,0.99077386
mEbal/User 4/close/left eye/572.jpg,0.97614974
mEbal/User 4/close/left eye/563.jpg,0.9820629
mEbal/User 4/close/left eye/701.jpg,0.67514914
mEbal/User 4/close/left eye/657.jpg,0.94207966
mEbal/User 4/close/left eye/517.jpg,0.97343993
mEbal/User 4/close/left eye/628.jpg,0.90661573
mEbal/User 4/close/left eye/682.jpg,0.9753939
mEbal/User 4/close/left eye/498.jpg,0.050247878
mEbal/User 4/close/left eye/724.jpg,0.95916504
mEbal/User 4/close/left eye/638.jpg,0.9793788
mEbal/User 4/close/left eye/541.jpg,0.9771787
mEbal/User 4/close/left eye/537.jpg,0.019131364
mEbal/User 4/close/left eye/612.jpg,0.9277821
mEbal/User 4/close/left eye/713.jpg,0.9734954
mEbal/User 4/close/left eye/681.jpg,0.97121835
mEbal/User 4/close/left eye/607.jpg,0.9607237
mEbal/User 4/close/left eye/557.jpg,0.8764138
mEbal/User 4/close/left eye/540.jpg,0.8597345
mEbal/User 4/close/left eye/497.jpg,0.043413736
mEbal/User 4/close/left eye/680.jpg,0.96713436
mEbal/User 4/close/left eye/721.jpg,0.9600888
mEbal/User 4/close/left eye/639.jpg,0.9764572
mEbal/User 4/close/left eye/539.jpg,0.96478724
mEbal/User 4/close/left eye/645.jpg,0.9834721
mEbal/User 4/close/left eye/722.jpg,0.96653706
mEbal/User 4/close/left eye/630.jpg,0.96242625
mEbal/User 4/close/left eye/586.jpg,0.98428726
mEbal/User 4/close/left eye/472.jpg,0.99551183
mEbal/User 4/close/left eye/705.jpg,0.97948164
mEbal/User 4/close/left eye/523.jpg,0.7712354
mEbal/User 4/close/left eye/553.jpg,0.9587001
mEbal/User 4/close/left eye/626.jpg,0.9874047
mEbal/User 4/close/left eye/679.jpg,0.9003258
mEbal/User 4/close/left eye/576.jpg,0.9843017
mEbal/User 4/close/left eye/545.jpg,0.9036995
mEbal/User 4/close/left eye/646.jpg,0.99217975
mEbal/User 4/close/left eye/711.jpg,0.9779889
mEbal/User 4/close/left eye/603.jpg,0.986592
mEbal/User 4/close/left eye/658.jpg,0.98723024
mEbal/User 4/close/left eye/635.jpg,0.37716207
mEbal/User 4/close/left eye/650.jpg,0.98238784
mEbal/User 4/close/left eye/585.jpg,0.9816459
mEbal/User 4/close/left eye/533.jpg,0.9876231
mEbal/User 4/close/left eye/510.jpg,0.95131314
mEbal/User 4/close/left eye/653.jpg,0.08500133
mEbal/User 4/close/left eye/725.jpg,0.96781623
mEbal/User 4/close/left eye/696.jpg,0.522067
mEbal/User 4/close/left eye/741.jpg,0.988502
mEbal/User 4/close/left eye/549.jpg,0.9833624
mEbal/User 4/close/left eye/617.jpg,0.9852706
mEbal/User 4/close/left eye/708.jpg,0.9738063
mEbal/User 4/close/left eye/473.jpg,0.98758066
mEbal/User 4/close/left eye/636.jpg,0.9866838
mEbal/User 4/close/left eye/561.jpg,0.99079555
mEbal/User 4/close/left eye/499.jpg,0.10954964
mEbal/User 4/close/left eye/685.jpg,0.9058472
mEbal/User 4/close/left eye/621.jpg,0.3784936
mEbal/User 4/close/left eye/571.jpg,0.98732543
mEbal/User 4/close/left eye/734.jpg,0.95865434
mEbal/User 4/close/left eye/627.jpg,0.6867899
mEbal/User 4/close/left eye/689.jpg,0.97727466
mEbal/User 4/close/left eye/457.jpg,0.1317335
mEbal/User 4/close/left eye/615.jpg,0.9435161
mEbal/User 4/close/left eye/675.jpg,0.97598594
mEbal/User 4/close/left eye/519.jpg,0.94038105
mEbal/User 4/close/left eye/476.jpg,0.9911084
mEbal/User 4/close/left eye/610.jpg,0.96920836
mEbal/User 4/close/left eye/706.jpg,0.9767333
mEbal/User 4/close/left eye/530.jpg,0.9835189
mEbal/User 4/close/left eye/575.jpg,0.98743385
mEbal/User 4/close/left eye/524.jpg,0.9305066
mEbal/User 4/close/left eye/632.jpg,0.44462052
mEbal/User 4/close/left eye/735.jpg,0.9855338
mEbal/User 4/close/left eye/623.jpg,0.9133759
mEbal/User 4/close/left eye/599.jpg,0.9857481
mEbal/User 4/close/left eye/720.jpg,0.97647005
mEbal/User 4/close/left eye/740.jpg,0.9872652
mEbal/User 4/close/left eye/509.jpg,0.94631314
