path,pred
mEbal/User 4/close/left eye/500.jpg,0.91856366
mEbal/User 4/close/left eye/544.jpg,0.99995863
mEbal/User 4/close/left eye/662.jpg,0.999982
mEbal/User 4/close/left eye/567.jpg,0.045089897
mEbal/User 4/close/left eye/453.jpg,0.99740726
mEbal/User 4/close/left eye/669.jpg,0.99869174
mEbal/User 4/close/left eye/565.jpg,0.51274145
mEbal/User 4/close/left eye/461.jpg,0.99995553
mEbal/User 4/close/left eye/608.jpg,0.99983084
mEbal/User 4/close/left eye/718.jpg,0.99863607
mEbal/User 4/close/left eye/478.jpg,0.99998045
mEbal/User 4/close/left eye/504.jpg,0.99998486
mEbal/User 4/close/left eye/702.jpg,0.9543423
mEbal/User 4/close/left eye/649.jpg,0.9987264
mEbal/User 4/close/left eye/485.jpg,0.9999243
mEbal/User 4/close/left eye/528.jpg,0.9999702
mEbal/User 4/close/left eye/529.jpg,0.99983704
mEbal/User 4/close/left eye/710.jpg,0.4413597
mEbal/User 4/close/left eye/697.jpg,0.99922895
mEbal/User 4/close/left eye/723.jpg,0.9813565
mEbal/User 4/close/left eye/547.jpg,0.9982768
mEbal/User 4/close/left eye/698.jpg,0.98858994
mEbal/User 4/close/left eye/459.jpg,0.9975591
mEbal/User 4/close/left eye/556.jpg,0.9553927
mEbal/User 4/close/left eye/584.jpg,0.9984699
mEbal/User 4/close/left eye/703.jpg,0.992163
mEbal/User 4/close/left eye/742.jpg,0.97296745
mEbal/User 4/close/left eye/536.jpg,0.99993956
mEbal/User 4/close/left eye/543.jpg,0.99998534
mEbal/User 4/close/left eye/494.jpg,0.9993998
mEbal/User 4/close/left eye/691.jpg,0.9997421
mEbal/User 4/close/left eye/644.jpg,0.97154105
mEbal/User 4/close/left eye/572.jpg,0.143263
mEbal/User 4/close/left eye/563.jpg,0.9964575
mEbal/User 4/close/left eye/701.jpg,0.99132526
mEbal/User 4/close/left eye/657.jpg,0.99968755
mEbal/User 4/close/left eye/517.jpg,0.9999939
mEbal/User 4/close/left eye/628.jpg,0.99941754
mEbal/User 4/close/left eye/682.jpg,0.9985317
mEbal/User 4/close/left eye/498.jpg,0.31796068
mEbal/User 4/close/left eye/724.jpg,0.9839855
mEbal/User 4/close/left eye/638.jpg,0.9985409
