path,pred
mEbal/User 4/close/left eye/500.jpg,0.11046347
mEbal/User 4/close/left eye/544.jpg,0.91563797
mEbal/User 4/close/left eye/662.jpg,0.848845
mEbal/User 4/close/left eye/567.jpg,0.31886724
mEbal/User 4/close/left eye/453.jpg,0.6914537
mEbal/User 4/close/left eye/669.jpg,0.4452309
mEbal/User 4/close/left eye/565.jpg,0.19202878
mEbal/User 4/close/left eye/461.jpg,0.9931705
mEbal/User 4/close/left eye/608.jpg,0.8954485
mEbal/User 4/close/left eye/718.jpg,0.75098985
mEbal/User 4/close/left eye/478.jpg,0.94855535
mEbal/User 4/close/left eye/504.jpg,0.987235
mEbal/User 4/close/left eye/702.jpg,0.9446106
mEbal/User 4/close/left eye/649.jpg,0.9494937
mEbal/User 4/close/left eye/485.jpg,0.95267165
mEbal/User 4/close/left eye/528.jpg,0.88445985
mEbal/User 4/close/left eye/529.jpg,0.936817
mEbal/User 4/close/left eye/710.jpg,0.7363746
mEbal/User 4/close/left eye/697.jpg,0.99872893
mEbal/User 4/close/left eye/723.jpg,0.63075596
mEbal/User 4/close/left eye/547.jpg,0.839075
mEbal/User 4/close/left eye/698.jpg,0.9628127
mEbal/User 4/close/left eye/459.jpg,0.8631313
mEbal/User 4/close/left eye/556.jpg,0.035326507
mEbal/User 4/close/left eye/584.jpg,0.87523925
mEbal/User 4/close/left eye/703.jpg,0.11479181
mEbal/User 4/close/left eye/742.jpg,0.49761814
mEbal/User 4/close/left eye/536.jpg,0.9630608
mEbal/User 4/close/left eye/543.jpg,0.9860701
mEbal/User 4/close/left eye/494.jpg,0.9524271
mEbal/User 4/close/left eye/691.jpg,0.97297466
mEbal/User 4/close/left eye/644.jpg,0.09062528
mEbal/User 4/close/left eye/572.jpg,0.27929008
mEbal/User 4/close/left eye/563.jpg,0.8111995
mEbal/User 4/close/left eye/701.jpg,0.99608445
mEbal/User 4/close/left eye/657.jpg,0.6782828
mEbal/User 4/close/left eye/517.jpg,0.9975545
mEbal/User 4/close/left eye/628.jpg,0.99154085
mEbal/User 4/close/left eye/682.jpg,0.91371787
mEbal/User 4/close/left eye/498.jpg,0.032517504
mEbal/User 4/close/left eye/724.jpg,0.6114844
mEbal/User 4/close/left eye/638.jpg,0.86994594
mEbal/User 4/close/left eye/541.jpg,0.94578695
mEbal/User 4/close/left eye/537.jpg,0.017570315
mEbal/User 4/close/left eye/612.jpg,0.91335356
mEbal/User 4/close/left eye/713.jpg,0.7267894
mEbal/User 4/close/left eye/681.jpg,0.9060297
mEbal/User 4/close/left eye/607.jpg,0.9266388
mEbal/User 4/close/left eye/557.jpg,0.027370492
mEbal/User 4/close/left eye/540.jpg,0.60135657
mEbal/User 4/close/left eye/497.jpg,0.017387863
mEbal/User 4/close/left eye/680.jpg,0.84484094
