path,pred
mEbal/User 4/close/left eye/500.jpg,0.9842381
mEbal/User 4/close/left eye/544.jpg,0.9999888
mEbal/User 4/close/left eye/662.jpg,0.999977
mEbal/User 4/close/left eye/567.jpg,0.99152863
mEbal/User 4/close/left eye/453.jpg,0.9999573
mEbal/User 4/close/left eye/669.jpg,0.9999635
mEbal/User 4/close/left eye/565.jpg,0.99933237
mEbal/User 4/close/left eye/461.jpg,0.9999776
mEbal/User 4/close/left eye/608.jpg,0.9999167
mEbal/User 4/close/left eye/718.jpg,0.9996841
mEbal/User 4/close/left eye/478.jpg,0.99998283
mEbal/User 4/close/left eye/504.jpg,0.999962
mEbal/User 4/close/left eye/702.jpg,0.99993193
mEbal/User 4/close/left eye/649.jpg,0.9999589
mEbal/User 4/close/left eye/485.jpg,0.9999608
mEbal/User 4/close/left eye/528.jpg,0.99988985
mEbal/User 4/close/left eye/529.jpg,0.99998355
mEbal/User 4/close/left eye/710.jpg,0.9997913
mEbal/User 4/close/left eye/697.jpg,0.99997914
mEbal/User 4/close/left eye/723.jpg,0.9998209
mEbal/User 4/close/left eye/547.jpg,0.999954
mEbal/User 4/close/left eye/698.jpg,0.99998903
mEbal/User 4/close/left eye/459.jpg,0.99997187
mEbal/User 4/close/left eye/556.jpg,0.99721575
mEbal/User 4/close/left eye/584.jpg,0.9999614
mEbal/User 4/close/left eye/703.jpg,0.9981115
mEbal/User 4/close/left eye/742.jpg,0.9999366
mEbal/User 4/close/left eye/536.jpg,0.9999559
mEbal/User 4/close/left eye/543.jpg,0.9999304
mEbal/User 4/close/left eye/494.jpg,0.99988556
mEbal/User 4/close/left eye/691.jpg,0.9999405
mEbal/User 4/close/left eye/644.jpg,0.9991499
mEbal/User 4/close/left eye/572.jpg,0.9931961
mEbal/User 4/close/left eye/563.jpg,0.9995913
mEbal/User 4/close/left eye/701.jpg,0.9999856
mEbal/User 4/close/left eye/657.jpg,0.9999198
mEbal/User 4/close/left eye/517.jpg,0.99998593
mEbal/User 4/close/left eye/628.jpg,0.9999299
mEbal/User 4/close/left eye/682.jpg,0.99979204
mEbal/User 4/close/left eye/498.jpg,0.6529071
mEbal/User 4/close/left eye/724.jpg,0.9998417
mEbal/User 4/close/left eye/638.jpg,0.9999641
mEbal/User 4/close/left eye/541.jpg,0.9999696
mEbal/User 4/close/left eye/537.jpg,1.3193009e-05
mEbal/User 4/close/left eye/612.jpg,0.99997556
mEbal/User 4/close/left eye/713.jpg,0.99986506
mEbal/User 4/close/left eye/681.jpg,0.99983454
mEbal/User 4/close/left eye/607.jpg,0.9999714
mEbal/User 4/close/left eye/557.jpg,0.9991391
mEbal/User 4/close/left eye/540.jpg,0.99981517
mEbal/User 4/close/left eye/497.jpg,0.059271146
mEbal/User 4/close/left eye/680.jpg,0.9999578
mEbal/User 4/close/left eye/721.jpg,0.99996996
mEbal/User 4/close/left eye/639.jpg,0.99989426
mEbal/User 4/close/left eye/539.jpg,0.89377517
mEbal/User 4/close/left eye/645.jpg,0.9931185
mEbal/User 4/close/left eye/722.jpg,0.9999889
mEbal/User 4/close/left eye/630.jpg,0.99997973
mEbal/User 4/close/left eye/586.jpg,0.9997731
mEbal/User 4/close/left eye/472.jpg,0.999984
mEbal/User 4/close/left eye/705.jpg,0.99994373
