path,pred
mEbal/User 4/close/left eye/500.jpg,0.8831317
mEbal/User 4/close/left eye/544.jpg,0.9996319
mEbal/User 4/close/left eye/662.jpg,0.9997161
mEbal/User 4/close/left eye/567.jpg,0.017422277
mEbal/User 4/close/left eye/453.jpg,0.9787129
mEbal/User 4/close/left eye/669.jpg,0.9880646
mEbal/User 4/close/left eye/565.jpg,0.1074218
mEbal/User 4/close/left eye/461.jpg,0.9976839
mEbal/User 4/close/left eye/608.jpg,0.9976502
mEbal/User 4/close/left eye/718.jpg,0.9932453
mEbal/User 4/close/left eye/478.jpg,0.99937326
mEbal/User 4/close/left eye/504.jpg,0.99952936
mEbal/User 4/close/left eye/702.jpg,0.9950883
mEbal/User 4/close/left eye/649.jpg,0.9901079
mEbal/User 4/close/left eye/485.jpg,0.9994549
mEbal/User 4/close/left eye/528.jpg,0.99833256
mEbal/User 4/close/left eye/529.jpg,0.9953367
mEbal/User 4/close/left eye/710.jpg,0.21405497
mEbal/User 4/close/left eye/697.jpg,0.99987984
mEbal/User 4/close/left eye/723.jpg,0.70075375
mEbal/User 4/close/left eye/547.jpg,0.9867013
mEbal/User 4/close/left eye/698.jpg,0.9967519
mEbal/User 4/close/left eye/459.jpg,0.9904323
mEbal/User 4/close/left eye/556.jpg,0.95472974
mEbal/User 4/close/left eye/584.jpg,0.9586976
mEbal/User 4/close/left eye/703.jpg,0.8622318
mEbal/User 4/close/left eye/742.jpg,0.76044655
mEbal/User 4/close/left eye/536.jpg,0.9983809
mEbal/User 4/close/left eye/543.jpg,0.99984956
mEbal/User 4/close/left eye/494.jpg,0.99644536
mEbal/User 4/close/left eye/691.jpg,0.9910437
mEbal/User 4/close/left eye/644.jpg,0.7922418
mEbal/User 4/close/left eye/572.jpg,0.12680355
mEbal/User 4/close/left eye/563.jpg,0.95175576
mEbal/User 4/close/left eye/701.jpg,0.9996463
mEbal/User 4/close/left eye/657.jpg,0.9990508
mEbal/User 4/close/left eye/517.jpg,0.99995685
mEbal/User 4/close/left eye/628.jpg,0.994624
mEbal/User 4/close/left eye/682.jpg,0.9984169
mEbal/User 4/close/left eye/498.jpg,0.063933976
mEbal/User 4/close/left eye/724.jpg,0.53772336
mEbal/User 4/close/left eye/638.jpg,0.9900053
mEbal/User 4/close/left eye/541.jpg,0.99949443
mEbal/User 4/close/left eye/537.jpg,0.07555911
mEbal/User 4/close/left eye/612.jpg,0.9997198
mEbal/User 4/close/left eye/713.jpg,0.9888593
mEbal/User 4/close/left eye/681.jpg,0.99543554
mEbal/User 4/close/left eye/607.jpg,0.9982791
mEbal/User 4/close/left eye/557.jpg,0.3302739
mEbal/User 4/close/left eye/540.jpg,0.9994586
mEbal/User 4/close/left eye/497.jpg,0.1420882
mEbal/User 4/close/left eye/680.jpg,0.9997688
mEbal/User 4/close/left eye/721.jpg,0.9975694
mEbal/User 4/close/left eye/639.jpg,0.99517643
mEbal/User 4/close/left eye/539.jpg,0.37275347
mEbal/User 4/close/left eye/645.jpg,0.74231666
mEbal/User 4/close/left eye/722.jpg,0.99429387
mEbal/User 4/close/left eye/630.jpg,0.96469015
mEbal/User 4/close/left eye/586.jpg,0.9732789
mEbal/User 4/close/left eye/472.jpg,0.9999076
mEbal/User 4/close/left eye/705.jpg,0.90690583
mEbal/User 4/close/left eye/523.jpg,0.9995648
mEbal/User 4/close/left eye/553.jpg,0.99986804
mEbal/User 4/close/left eye/626.jpg,0.9961825
mEbal/User 4/close/left eye/679.jpg,0.999276
mEbal/User 4/close/left eye/576.jpg,0.9809976
mEbal/User 4/close/left eye/545.jpg,0.77307177
mEbal/User 4/close/left eye/646.jpg,0.9952887
mEbal/User 4/close/left eye/711.jpg,0.40574816
mEbal/User 4/close/left eye/603.jpg,0.9862586
mEbal/User 4/close/left eye/658.jpg,0.99636805
mEbal/User 4/close/left eye/635.jpg,0.99940646
mEbal/User 4/close/left eye/650.jpg,0.88960344
mEbal/User 4/close/left eye/585.jpg,0.7934524
mEbal/User 4/close/left eye/533.jpg,0.9924817
mEbal/User 4/close/left eye/510.jpg,0.9995504
mEbal/User 4/close/left eye/653.jpg,0.0842287
mEbal/User 4/close/left eye/725.jpg,0.90472084
mEbal/User 4/close/left eye/696.jpg,0.9995766
mEbal/User 4/close/left eye/741.jpg,0.9974234
mEbal/User 4/close/left eye/549.jpg,0.99788743
mEbal/User 4/close/left eye/617.jpg,0.9948508
mEbal/User 4/close/left eye/708.jpg,0.97836226
mEbal/User 4/close/left eye/473.jpg,0.9999628
mEbal/User 4/close/left eye/636.jpg,0.9937669
mEbal/User 4/close/left eye/561.jpg,0.99673295
mEbal/User 4/close/left eye/499.jpg,0.35916173
mEbal/User 4/close/left eye/685.jpg,0.99697363
mEbal/User 4/close/left eye/621.jpg,0.9784032
mEbal/User 4/close/left eye/571.jpg,0.87550616
mEbal/User 4/close/left eye/734.jpg,0.81921107
mEbal/User 4/close/left eye/627.jpg,0.99253285
mEbal/User 4/close/left eye/689.jpg,0.99933606
mEbal/User 4/close/left eye/457.jpg,0.99883157
mEbal/User 4/close/left eye/615.jpg,0.99974126
mEbal/User 4/close/left eye/675.jpg,0.46705866
mEbal/User 4/close/left eye/519.jpg,0.98137945
mEbal/User 4/close/left eye/476.jpg,0.99981874
mEbal/User 4/close/left eye/610.jpg,0.9985165
mEbal/User 4/close/left eye/706.jpg,0.91366076
mEbal/User 4/close/left eye/530.jpg,0.9994696
mEbal/User 4/close/left eye/575.jpg,0.9971825
mEbal/User 4/close/left eye/524.jpg,0.995034
mEbal/User 4/close/left eye/632.jpg,0.9656164
mEbal/User 4/close/left eye/735.jpg,0.9797157
mEbal/User 4/close/left eye/623.jpg,0.92159194
mEbal/User 4/close/left eye/599.jpg,0.98958814
mEbal/User 4/close/left eye/720.jpg,0.96974134
mEbal/User 4/close/left eye/740.jpg,0.9982399
mEbal/User 4/close/left eye/509.jpg,0.9997168
mEbal/User 4/close/left eye/652.jpg,0.99933773
mEbal/User 4/close/left eye/625.jpg,0.9997335
mEbal/User 4/close/left eye/600.jpg,0.9978362
mEbal/User 4/close/left eye/490.jpg,0.99989164
mEbal/User 4/close/left eye/614.jpg,0.99992883
mEbal/User 4/close/left eye/552.jpg,0.997361
mEbal/User 4/close/left eye/548.jpg,0.93700296
mEbal/User 4/close/left eye/580.jpg,0.99689305
mEbal/User 4/close/left eye/692.jpg,0.7009878
mEbal/User 4/close/left eye/554.jpg,0.9984308
