path,pred
mEbal/User 4/close/left eye/500.jpg,0.99631566
mEbal/User 4/close/left eye/544.jpg,0.9997528
mEbal/User 4/close/left eye/662.jpg,0.9994746
mEbal/User 4/close/left eye/567.jpg,0.9527367
mEbal/User 4/close/left eye/453.jpg,0.9987307
mEbal/User 4/close/left eye/669.jpg,0.9972849
mEbal/User 4/close/left eye/565.jpg,0.9665696
mEbal/User 4/close/left eye/461.jpg,0.9993789
mEbal/User 4/close/left eye/608.jpg,0.9993524
mEbal/User 4/close/left eye/718.jpg,0.99455136
mEbal/User 4/close/left eye/478.jpg,0.9994879
mEbal/User 4/close/left eye/504.jpg,0.99939144
mEbal/User 4/close/left eye/702.jpg,0.9994099
mEbal/User 4/close/left eye/649.jpg,0.9990025
mEbal/User 4/close/left eye/485.jpg,0.9991247
mEbal/User 4/close/left eye/528.jpg,0.99854445
mEbal/User 4/close/left eye/529.jpg,0.9993431
mEbal/User 4/close/left eye/710.jpg,0.9820694
mEbal/User 4/close/left eye/697.jpg,0.9985337
mEbal/User 4/close/left eye/723.jpg,0.9951138
mEbal/User 4/close/left eye/547.jpg,0.9920133
mEbal/User 4/close/left eye/698.jpg,0.9991135
mEbal/User 4/close/left eye/459.jpg,0.9982875
mEbal/User 4/close/left eye/556.jpg,0.99517244
mEbal/User 4/close/left eye/584.jpg,0.9990183
mEbal/User 4/close/left eye/703.jpg,0.99181163
mEbal/User 4/close/left eye/742.jpg,0.95922744
mEbal/User 4/close/left eye/536.jpg,0.99902713
mEbal/User 4/close/left eye/543.jpg,0.99960786
mEbal/User 4/close/left eye/494.jpg,0.99816006
mEbal/User 4/close/left eye/691.jpg,0.99863476
mEbal/User 4/close/left eye/644.jpg,0.9756968
mEbal/User 4/close/left eye/572.jpg,0.9958365
mEbal/User 4/close/left eye/563.jpg,0.99814165
mEbal/User 4/close/left eye/701.jpg,0.9990201
mEbal/User 4/close/left eye/657.jpg,0.9954716
mEbal/User 4/close/left eye/517.jpg,0.9997038
