path,pred
mEbal/User 4/close/left eye/500.jpg,0.9552051
mEbal/User 4/close/left eye/544.jpg,0.9947396
mEbal/User 4/close/left eye/662.jpg,0.9983901
mEbal/User 4/close/left eye/567.jpg,0.990104
mEbal/User 4/close/left eye/453.jpg,0.9961964
mEbal/User 4/close/left eye/669.jpg,0.9980684
mEbal/User 4/close/left eye/565.jpg,0.9883293
mEbal/User 4/close/left eye/461.jpg,0.99864966
mEbal/User 4/close/left eye/608.jpg,0.994605
mEbal/User 4/close/left eye/718.jpg,0.9934794
mEbal/User 4/close/left eye/478.jpg,0.9982578
mEbal/User 4/close/left eye/504.jpg,0.99740857
mEbal/User 4/close/left eye/702.jpg,0.85603136
mEbal/User 4/close/left eye/649.jpg,0.99761766
mEbal/User 4/close/left eye/485.jpg,0.99564666
mEbal/User 4/close/left eye/528.jpg,0.99738914
mEbal/User 4/close/left eye/529.jpg,0.9981482
mEbal/User 4/close/left eye/710.jpg,0.9918892
mEbal/User 4/close/left eye/697.jpg,0.83640856
mEbal/User 4/close/left eye/723.jpg,0.9920712
mEbal/User 4/close/left eye/547.jpg,0.9951224
mEbal/User 4/close/left eye/698.jpg,0.8920116
mEbal/User 4/close/left eye/459.jpg,0.9974534
mEbal/User 4/close/left eye/556.jpg,0.9877231
mEbal/User 4/close/left eye/584.jpg,0.99742967
mEbal/User 4/close/left eye/703.jpg,0.9964141
mEbal/User 4/close/left eye/742.jpg,0.9926717
mEbal/User 4/close/left eye/536.jpg,0.99563235
mEbal/User 4/close/left eye/543.jpg,0.99502385
mEbal/User 4/close/left eye/494.jpg,0.9874385
mEbal/User 4/close/left eye/691.jpg,0.9960155
mEbal/User 4/close/left eye/644.jpg,0.99722505
mEbal/User 4/close/left eye/572.jpg,0.990807
mEbal/User 4/close/left eye/563.jpg,0.9941302
mEbal/User 4/close/left eye/701.jpg,0.8127105
mEbal/User 4/close/left eye/657.jpg,0.9803657
mEbal/User 4/close/left eye/517.jpg,0.99505204
mEbal/User 4/close/left eye/628.jpg,0.99021614
mEbal/User 4/close/left eye/682.jpg,0.99140817
mEbal/User 4/close/left eye/498.jpg,0.09566025
mEbal/User 4/close/left eye/724.jpg,0.98646647
mEbal/User 4/close/left eye/638.jpg,0.99252045
mEbal/User 4/close/left eye/541.jpg,0.99396294
mEbal/User 4/close/left eye/537.jpg,0.022925563
mEbal/User 4/close/left eye/612.jpg,0.9946795
mEbal/User 4/close/left eye/713.jpg,0.99379265
mEbal/User 4/close/left eye/681.jpg,0.9875496
mEbal/User 4/close/left eye/607.jpg,0.9945372
mEbal/User 4/close/left eye/557.jpg,0.9837282
mEbal/User 4/close/left eye/540.jpg,0.8993959
mEbal/User 4/close/left eye/497.jpg,0.03989322
mEbal/User 4/close/left eye/680.jpg,0.9915063
mEbal/User 4/close/left eye/721.jpg,0.99881554
mEbal/User 4/close/left eye/639.jpg,0.99292797
mEbal/User 4/close/left eye/539.jpg,0.97253126
mEbal/User 4/close/left eye/645.jpg,0.9941717
mEbal/User 4/close/left eye/722.jpg,0.998708
mEbal/User 4/close/left eye/630.jpg,0.9957891
mEbal/User 4/close/left eye/586.jpg,0.99628437
mEbal/User 4/close/left eye/472.jpg,0.9988839
mEbal/User 4/close/left eye/705.jpg,0.99509686
mEbal/User 4/close/left eye/523.jpg,0.978741
mEbal/User 4/close/left eye/553.jpg,0.9773172
mEbal/User 4/close/left eye/626.jpg,0.9968239
mEbal/User 4/close/left eye/679.jpg,0.96971387
mEbal/User 4/close/left eye/576.jpg,0.99691916
mEbal/User 4/close/left eye/545.jpg,0.9924684
mEbal/User 4/close/left eye/646.jpg,0.997059
mEbal/User 4/close/left eye/711.jpg,0.99067956
mEbal/User 4/close/left eye/603.jpg,0.9972064
mEbal/User 4/close/left eye/658.jpg,0.9945819
mEbal/User 4/close/left eye/635.jpg,0.94010663
mEbal/User 4/close/left eye/650.jpg,0.99680966
mEbal/User 4/close/left eye/585.jpg,0.9954015
mEbal/User 4/close/left eye/533.jpg,0.99665403
mEbal/User 4/close/left eye/510.jpg,0.9903904
mEbal/User 4/close/left eye/653.jpg,0.6793739
mEbal/User 4/close/left eye/725.jpg,0.993849
mEbal/User 4/close/left eye/696.jpg,0.72422475
mEbal/User 4/close/left eye/741.jpg,0.99762577
mEbal/User 4/close/left eye/549.jpg,0.9955604
mEbal/User 4/close/left eye/617.jpg,0.9947082
mEbal/User 4/close/left eye/708.jpg,0.99306023
mEbal/User 4/close/left eye/473.jpg,0.9950244
mEbal/User 4/close/left eye/636.jpg,0.9961366
mEbal/User 4/close/left eye/561.jpg,0.9965919
mEbal/User 4/close/left eye/499.jpg,0.28120416
mEbal/User 4/close/left eye/685.jpg,0.9970794
mEbal/User 4/close/left eye/621.jpg,0.54318696
mEbal/User 4/close/left eye/571.jpg,0.9963981
mEbal/User 4/close/left eye/734.jpg,0.98552495
mEbal/User 4/close/left eye/627.jpg,0.8687989
mEbal/User 4/close/left eye/689.jpg,0.9933082
mEbal/User 4/close/left eye/457.jpg,0.74737954
mEbal/User 4/close/left eye/615.jpg,0.99041486
mEbal/User 4/close/left eye/675.jpg,0.9922387
mEbal/User 4/close/left eye/519.jpg,0.96039987
mEbal/User 4/close/left eye/476.jpg,0.99800926
mEbal/User 4/close/left eye/610.jpg,0.99563414
mEbal/User 4/close/left eye/706.jpg,0.99495786
mEbal/User 4/close/left eye/530.jpg,0.99623233
mEbal/User 4/close/left eye/575.jpg,0.99731976
mEbal/User 4/close/left eye/524.jpg,0.977257
mEbal/User 4/close/left eye/632.jpg,0.84126765
mEbal/User 4/close/left eye/735.jpg,0.9969875
mEbal/User 4/close/left eye/623.jpg,0.99171984
mEbal/User 4/close/left eye/599.jpg,0.99704045
mEbal/User 4/close/left eye/720.jpg,0.99300826
mEbal/User 4/close/left eye/740.jpg,0.99762386
mEbal/User 4/close/left eye/509.jpg,0.9869593
mEbal/User 4/close/left eye/652.jpg,0.97164786
mEbal/User 4/close/left eye/625.jpg,0.995054
mEbal/User 4/close/left eye/600.jpg,0.995366
mEbal/User 4/close/left eye/490.jpg,0.9948507
mEbal/User 4/close/left eye/614.jpg,0.9766506
mEbal/User 4/close/left eye/552.jpg,0.99381447
mEbal/User 4/close/left eye/548.jpg,0.9943585
mEbal/User 4/close/left eye/580.jpg,0.994968
mEbal/User 4/close/left eye/692.jpg,0.99094075
mEbal/User 4/close/left eye/554.jpg,0.99200237
mEbal/User 4/close/left eye/462.jpg,0.9984547
mEbal/User 4/close/left eye/659.jpg,0.99595344
mEbal/User 4/close/left eye/527.jpg,0.89314127
mEbal/User 4/close/left eye/573.jpg,0.9948597
mEbal/User 4/close/left eye/672.jpg,0.9972716
mEbal/User 4/close/left eye/479.jpg,0.9987888
mEbal/User 4/close/left eye/525.jpg,0.8424824
mEbal/User 4/close/left eye/651.jpg,0.99526995
mEbal/User 4/close/left eye/578.jpg,0.9966575
mEbal/User 4/close/left eye/484.jpg,0.99799794
mEbal/User 4/close/left eye/503.jpg,0.9537451
mEbal/User 4/close/left eye/726.jpg,0.9942021
mEbal/User 4/close/left eye/579.jpg,0.99018085
mEbal/User 4/close/left eye/731.jpg,0.99552566
mEbal/User 4/close/left eye/531.jpg,0.9766838
mEbal/User 4/close/left eye/518.jpg,0.9950295
