path,pred
mEbal/User 4/close/left eye/500.jpg,0.7809348
mEbal/User 4/close/left eye/544.jpg,0.9876974
mEbal/User 4/close/left eye/662.jpg,0.9990746
mEbal/User 4/close/left eye/567.jpg,0.76218957
mEbal/User 4/close/left eye/453.jpg,0.9591567
mEbal/User 4/close/left eye/669.jpg,0.95273376
mEbal/User 4/close/left eye/565.jpg,0.91416335
mEbal/User 4/close/left eye/461.jpg,0.99678326
mEbal/User 4/close/left eye/608.jpg,0.9986181
mEbal/User 4/close/left eye/718.jpg,0.99234504
mEbal/User 4/close/left eye/478.jpg,0.9981597
mEbal/User 4/close/left eye/504.jpg,0.99595106
mEbal/User 4/close/left eye/702.jpg,0.9735605
mEbal/User 4/close/left eye/649.jpg,0.9934337
mEbal/User 4/close/left eye/485.jpg,0.995408
mEbal/User 4/close/left eye/528.jpg,0.99688655
mEbal/User 4/close/left eye/529.jpg,0.9988696
mEbal/User 4/close/left eye/710.jpg,0.9936786
mEbal/User 4/close/left eye/697.jpg,0.9938106
mEbal/User 4/close/left eye/723.jpg,0.9952378
mEbal/User 4/close/left eye/547.jpg,0.9814043
mEbal/User 4/close/left eye/698.jpg,0.97288144
mEbal/User 4/close/left eye/459.jpg,0.99863064
mEbal/User 4/close/left eye/556.jpg,0.90112036
mEbal/User 4/close/left eye/584.jpg,0.97889036
mEbal/User 4/close/left eye/703.jpg,0.9948165
mEbal/User 4/close/left eye/742.jpg,0.9773705
mEbal/User 4/close/left eye/536.jpg,0.99929595
mEbal/User 4/close/left eye/543.jpg,0.99901783
mEbal/User 4/close/left eye/494.jpg,0.99949443
mEbal/User 4/close/left eye/691.jpg,0.9987902
mEbal/User 4/close/left eye/644.jpg,0.96632516
mEbal/User 4/close/left eye/572.jpg,0.98410124
mEbal/User 4/close/left eye/563.jpg,0.99824584
mEbal/User 4/close/left eye/701.jpg,0.98625225
mEbal/User 4/close/left eye/657.jpg,0.98660856
mEbal/User 4/close/left eye/517.jpg,0.99852246
mEbal/User 4/close/left eye/628.jpg,0.9980751
mEbal/User 4/close/left eye/682.jpg,0.9952306
mEbal/User 4/close/left eye/498.jpg,0.47052625
mEbal/User 4/close/left eye/724.jpg,0.9885232
mEbal/User 4/close/left eye/638.jpg,0.99939823
mEbal/User 4/close/left eye/541.jpg,0.9993538
mEbal/User 4/close/left eye/537.jpg,0.9146428
mEbal/User 4/close/left eye/612.jpg,0.99305665
mEbal/User 4/close/left eye/713.jpg,0.99856395
mEbal/User 4/close/left eye/681.jpg,0.99747854
