path,pred
mEbal/User 4/close/left eye/500.jpg,0.8741238
mEbal/User 4/close/left eye/544.jpg,0.9975961
mEbal/User 4/close/left eye/662.jpg,0.99630606
mEbal/User 4/close/left eye/567.jpg,0.9327361
mEbal/User 4/close/left eye/453.jpg,0.990216
mEbal/User 4/close/left eye/669.jpg,0.99080336
mEbal/User 4/close/left eye/565.jpg,0.9863237
mEbal/User 4/close/left eye/461.jpg,0.998689
mEbal/User 4/close/left eye/608.jpg,0.99374783
mEbal/User 4/close/left eye/718.jpg,0.98678607
mEbal/User 4/close/left eye/478.jpg,0.99644214
mEbal/User 4/close/left eye/504.jpg,0.9986003
mEbal/User 4/close/left eye/702.jpg,0.9848994
mEbal/User 4/close/left eye/649.jpg,0.98611593
mEbal/User 4/close/left eye/485.jpg,0.99943584
mEbal/User 4/close/left eye/528.jpg,0.99617237
mEbal/User 4/close/left eye/529.jpg,0.9960975
mEbal/User 4/close/left eye/710.jpg,0.95193195
mEbal/User 4/close/left eye/697.jpg,0.999376
mEbal/User 4/close/left eye/723.jpg,0.97598606
mEbal/User 4/close/left eye/547.jpg,0.98521835
mEbal/User 4/close/left eye/698.jpg,0.996227
mEbal/User 4/close/left eye/459.jpg,0.9924688
mEbal/User 4/close/left eye/556.jpg,0.9182976
mEbal/User 4/close/left eye/584.jpg,0.9938525
mEbal/User 4/close/left eye/703.jpg,0.94919664
mEbal/User 4/close/left eye/742.jpg,0.99276555
mEbal/User 4/close/left eye/536.jpg,0.99794894
mEbal/User 4/close/left eye/543.jpg,0.9980463
mEbal/User 4/close/left eye/494.jpg,0.9980533
mEbal/User 4/close/left eye/691.jpg,0.9952478
mEbal/User 4/close/left eye/644.jpg,0.95626086
mEbal/User 4/close/left eye/572.jpg,0.93597555
mEbal/User 4/close/left eye/563.jpg,0.99553865
mEbal/User 4/close/left eye/701.jpg,0.9948448
mEbal/User 4/close/left eye/657.jpg,0.97817117
mEbal/User 4/close/left eye/517.jpg,0.99890447
mEbal/User 4/close/left eye/628.jpg,0.9960576
mEbal/User 4/close/left eye/682.jpg,0.98418635
mEbal/User 4/close/left eye/498.jpg,0.5930573
mEbal/User 4/close/left eye/724.jpg,0.98655117
mEbal/User 4/close/left eye/638.jpg,0.9965305
mEbal/User 4/close/left eye/541.jpg,0.9926714
mEbal/User 4/close/left eye/537.jpg,0.5252172
mEbal/User 4/close/left eye/612.jpg,0.9918355
mEbal/User 4/close/left eye/713.jpg,0.9926415
mEbal/User 4/close/left eye/681.jpg,0.98394763
mEbal/User 4/close/left eye/607.jpg,0.9916181
mEbal/User 4/close/left eye/557.jpg,0.86526364
mEbal/User 4/close/left eye/540.jpg,0.9842492
mEbal/User 4/close/left eye/497.jpg,0.64491135
mEbal/User 4/close/left eye/680.jpg,0.9960395
mEbal/User 4/close/left eye/721.jpg,0.99502903
mEbal/User 4/close/left eye/639.jpg,0.9891166
mEbal/User 4/close/left eye/539.jpg,0.8357401
mEbal/User 4/close/left eye/645.jpg,0.9681672
mEbal/User 4/close/left eye/722.jpg,0.99888927
mEbal/User 4/close/left eye/630.jpg,0.9776853
mEbal/User 4/close/left eye/586.jpg,0.9972127
mEbal/User 4/close/left eye/472.jpg,0.9999443
mEbal/User 4/close/left eye/705.jpg,0.9877802
mEbal/User 4/close/left eye/523.jpg,0.9925689
mEbal/User 4/close/left eye/553.jpg,0.99585587
mEbal/User 4/close/left eye/626.jpg,0.9984168
mEbal/User 4/close/left eye/679.jpg,0.9878491
mEbal/User 4/close/left eye/576.jpg,0.9907267
mEbal/User 4/close/left eye/545.jpg,0.9512757
mEbal/User 4/close/left eye/646.jpg,0.9918494
mEbal/User 4/close/left eye/711.jpg,0.961119
mEbal/User 4/close/left eye/603.jpg,0.9945135
mEbal/User 4/close/left eye/658.jpg,0.9831207
mEbal/User 4/close/left eye/635.jpg,0.9977132
mEbal/User 4/close/left eye/650.jpg,0.9883264
mEbal/User 4/close/left eye/585.jpg,0.9939746
mEbal/User 4/close/left eye/533.jpg,0.9853343
mEbal/User 4/close/left eye/510.jpg,0.9960814
mEbal/User 4/close/left eye/653.jpg,0.66233075
mEbal/User 4/close/left eye/725.jpg,0.9771573
mEbal/User 4/close/left eye/696.jpg,0.998395
mEbal/User 4/close/left eye/741.jpg,0.9953702
mEbal/User 4/close/left eye/549.jpg,0.9913646
mEbal/User 4/close/left eye/617.jpg,0.98917496
mEbal/User 4/close/left eye/708.jpg,0.9906307
mEbal/User 4/close/left eye/473.jpg,0.9998248
mEbal/User 4/close/left eye/636.jpg,0.990879
mEbal/User 4/close/left eye/561.jpg,0.9949708
mEbal/User 4/close/left eye/499.jpg,0.7236441
mEbal/User 4/close/left eye/685.jpg,0.9974477
mEbal/User 4/close/left eye/621.jpg,0.8705223
mEbal/User 4/close/left eye/571.jpg,0.9942009
mEbal/User 4/close/left eye/734.jpg,0.9870565
mEbal/User 4/close/left eye/627.jpg,0.98478484
mEbal/User 4/close/left eye/689.jpg,0.9954723
mEbal/User 4/close/left eye/457.jpg,0.9712064
mEbal/User 4/close/left eye/615.jpg,0.99628985
mEbal/User 4/close/left eye/675.jpg,0.9773062
mEbal/User 4/close/left eye/519.jpg,0.92865545
mEbal/User 4/close/left eye/476.jpg,0.9979913
mEbal/User 4/close/left eye/610.jpg,0.99191135
mEbal/User 4/close/left eye/706.jpg,0.9916375
mEbal/User 4/close/left eye/530.jpg,0.9953159
mEbal/User 4/close/left eye/575.jpg,0.9943341
mEbal/User 4/close/left eye/524.jpg,0.9590078
mEbal/User 4/close/left eye/632.jpg,0.942524
mEbal/User 4/close/left eye/735.jpg,0.9892306
mEbal/User 4/close/left eye/623.jpg,0.98044246
mEbal/User 4/close/left eye/599.jpg,0.9966091
mEbal/User 4/close/left eye/720.jpg,0.9918824
mEbal/User 4/close/left eye/740.jpg,0.9875052
mEbal/User 4/close/left eye/509.jpg,0.9929765
mEbal/User 4/close/left eye/652.jpg,0.99687886
mEbal/User 4/close/left eye/625.jpg,0.9981798
mEbal/User 4/close/left eye/600.jpg,0.9978648
mEbal/User 4/close/left eye/490.jpg,0.9985135
mEbal/User 4/close/left eye/614.jpg,0.9985802
mEbal/User 4/close/left eye/552.jpg,0.98270357
mEbal/User 4/close/left eye/548.jpg,0.98783374
mEbal/User 4/close/left eye/580.jpg,0.99479264
mEbal/User 4/close/left eye/692.jpg,0.97993374
mEbal/User 4/close/left eye/554.jpg,0.98034036
mEbal/User 4/close/left eye/462.jpg,0.9994221
mEbal/User 4/close/left eye/659.jpg,0.9631279
