path,pred
mEbal/User 4/close/left eye/500.jpg,0.8888318
mEbal/User 4/close/left eye/544.jpg,0.9808944
mEbal/User 4/close/left eye/662.jpg,0.995996
mEbal/User 4/close/left eye/567.jpg,0.87578624
mEbal/User 4/close/left eye/453.jpg,0.9964629
mEbal/User 4/close/left eye/669.jpg,0.99483526
mEbal/User 4/close/left eye/565.jpg,0.99296534
mEbal/User 4/close/left eye/461.jpg,0.99703825
mEbal/User 4/close/left eye/608.jpg,0.99557257
mEbal/User 4/close/left eye/718.jpg,0.99027014
mEbal/User 4/close/left eye/478.jpg,0.99399936
mEbal/User 4/close/left eye/504.jpg,0.99530196
mEbal/User 4/close/left eye/702.jpg,0.9805117
mEbal/User 4/close/left eye/649.jpg,0.99530303
mEbal/User 4/close/left eye/485.jpg,0.99392784
mEbal/User 4/close/left eye/528.jpg,0.99088025
mEbal/User 4/close/left eye/529.jpg,0.9961124
mEbal/User 4/close/left eye/710.jpg,0.87791353
mEbal/User 4/close/left eye/697.jpg,0.9601992
mEbal/User 4/close/left eye/723.jpg,0.9950537
mEbal/User 4/close/left eye/547.jpg,0.9939632
mEbal/User 4/close/left eye/698.jpg,0.8766412
mEbal/User 4/close/left eye/459.jpg,0.99344677
mEbal/User 4/close/left eye/556.jpg,0.97930807
mEbal/User 4/close/left eye/584.jpg,0.99172616
mEbal/User 4/close/left eye/703.jpg,0.9916009
mEbal/User 4/close/left eye/742.jpg,0.9889543
mEbal/User 4/close/left eye/536.jpg,0.9961234
mEbal/User 4/close/left eye/543.jpg,0.99317366
mEbal/User 4/close/left eye/494.jpg,0.99338984
mEbal/User 4/close/left eye/691.jpg,0.9943303
mEbal/User 4/close/left eye/644.jpg,0.95843583
mEbal/User 4/close/left eye/572.jpg,0.9647226
mEbal/User 4/close/left eye/563.jpg,0.99644464
mEbal/User 4/close/left eye/701.jpg,0.8021874
mEbal/User 4/close/left eye/657.jpg,0.98770523
mEbal/User 4/close/left eye/517.jpg,0.9934684
mEbal/User 4/close/left eye/628.jpg,0.9926577
mEbal/User 4/close/left eye/682.jpg,0.9962475
mEbal/User 4/close/left eye/498.jpg,0.7828682
mEbal/User 4/close/left eye/724.jpg,0.98887163
mEbal/User 4/close/left eye/638.jpg,0.9929933
mEbal/User 4/close/left eye/541.jpg,0.99571794
mEbal/User 4/close/left eye/537.jpg,0.7736243
mEbal/User 4/close/left eye/612.jpg,0.9879969
mEbal/User 4/close/left eye/713.jpg,0.9941216
mEbal/User 4/close/left eye/681.jpg,0.9943457
mEbal/User 4/close/left eye/607.jpg,0.9954514
mEbal/User 4/close/left eye/557.jpg,0.9740917
mEbal/User 4/close/left eye/540.jpg,0.9532335
mEbal/User 4/close/left eye/497.jpg,0.78342485
mEbal/User 4/close/left eye/680.jpg,0.9956175
mEbal/User 4/close/left eye/721.jpg,0.99228233
mEbal/User 4/close/left eye/639.jpg,0.9875014
mEbal/User 4/close/left eye/539.jpg,0.98437655
mEbal/User 4/close/left eye/645.jpg,0.9880477
mEbal/User 4/close/left eye/722.jpg,0.98231584
mEbal/User 4/close/left eye/630.jpg,0.9894075
mEbal/User 4/close/left eye/586.jpg,0.9943553
mEbal/User 4/close/left eye/472.jpg,0.96897763
mEbal/User 4/close/left eye/705.jpg,0.9722364
mEbal/User 4/close/left eye/523.jpg,0.9761085
mEbal/User 4/close/left eye/553.jpg,0.994245
mEbal/User 4/close/left eye/626.jpg,0.9934449
mEbal/User 4/close/left eye/679.jpg,0.97987384
mEbal/User 4/close/left eye/576.jpg,0.995144
mEbal/User 4/close/left eye/545.jpg,0.9928733
mEbal/User 4/close/left eye/646.jpg,0.99156344
mEbal/User 4/close/left eye/711.jpg,0.97554684
mEbal/User 4/close/left eye/603.jpg,0.9948708
mEbal/User 4/close/left eye/658.jpg,0.9873598
mEbal/User 4/close/left eye/635.jpg,0.93762654
mEbal/User 4/close/left eye/650.jpg,0.9913441
mEbal/User 4/close/left eye/585.jpg,0.9896031
mEbal/User 4/close/left eye/533.jpg,0.9965592
mEbal/User 4/close/left eye/510.jpg,0.9909672
mEbal/User 4/close/left eye/653.jpg,0.69754994
mEbal/User 4/close/left eye/725.jpg,0.9929126
mEbal/User 4/close/left eye/696.jpg,0.9873969
