path,pred
mEbal/User 4/close/left eye/500.jpg,0.9998098
mEbal/User 4/close/left eye/544.jpg,0.9984078
mEbal/User 4/close/left eye/662.jpg,0.9997875
mEbal/User 4/close/left eye/567.jpg,0.9994425
mEbal/User 4/close/left eye/453.jpg,0.9999846
mEbal/User 4/close/left eye/669.jpg,0.999754
mEbal/User 4/close/left eye/565.jpg,0.99954396
mEbal/User 4/close/left eye/461.jpg,0.9999651
mEbal/User 4/close/left eye/608.jpg,0.99996233
mEbal/User 4/close/left eye/718.jpg,0.99956006
mEbal/User 4/close/left eye/478.jpg,0.99810445
mEbal/User 4/close/left eye/504.jpg,0.9996253
mEbal/User 4/close/left eye/702.jpg,0.35705563
mEbal/User 4/close/left eye/649.jpg,0.99995387
mEbal/User 4/close/left eye/485.jpg,0.9933854
mEbal/User 4/close/left eye/528.jpg,0.9997962
mEbal/User 4/close/left eye/529.jpg,0.99991643
mEbal/User 4/close/left eye/710.jpg,0.99456656
mEbal/User 4/close/left eye/697.jpg,0.95892066
mEbal/User 4/close/left eye/723.jpg,0.9953939
mEbal/User 4/close/left eye/547.jpg,0.99982554
mEbal/User 4/close/left eye/698.jpg,0.9972842
mEbal/User 4/close/left eye/459.jpg,0.9999726
mEbal/User 4/close/left eye/556.jpg,0.99993765
mEbal/User 4/close/left eye/584.jpg,0.9978806
mEbal/User 4/close/left eye/703.jpg,0.99959904
mEbal/User 4/close/left eye/742.jpg,0.9997998
mEbal/User 4/close/left eye/536.jpg,0.9999161
mEbal/User 4/close/left eye/543.jpg,0.99995995
mEbal/User 4/close/left eye/494.jpg,0.99953806
mEbal/User 4/close/left eye/691.jpg,0.9998703
mEbal/User 4/close/left eye/644.jpg,0.9998729
mEbal/User 4/close/left eye/572.jpg,0.99949646
mEbal/User 4/close/left eye/563.jpg,0.9996835
mEbal/User 4/close/left eye/701.jpg,0.9992501
mEbal/User 4/close/left eye/657.jpg,0.9998166
mEbal/User 4/close/left eye/517.jpg,0.9852319
mEbal/User 4/close/left eye/628.jpg,0.94974476
mEbal/User 4/close/left eye/682.jpg,0.9995969
mEbal/User 4/close/left eye/498.jpg,0.00032321733
mEbal/User 4/close/left eye/724.jpg,0.9709519
mEbal/User 4/close/left eye/638.jpg,0.99990654
mEbal/User 4/close/left eye/541.jpg,0.99995685
mEbal/User 4/close/left eye/537.jpg,0.00011655634
mEbal/User 4/close/left eye/612.jpg,0.986816
mEbal/User 4/close/left eye/713.jpg,0.9922659
mEbal/User 4/close/left eye/681.jpg,0.99974054
mEbal/User 4/close/left eye/607.jpg,0.99599385
mEbal/User 4/close/left eye/557.jpg,0.956098
mEbal/User 4/close/left eye/540.jpg,0.99911886
mEbal/User 4/close/left eye/497.jpg,0.00055792875
mEbal/User 4/close/left eye/680.jpg,0.9998516
mEbal/User 4/close/left eye/721.jpg,0.9994753
mEbal/User 4/close/left eye/639.jpg,0.99991167
mEbal/User 4/close/left eye/539.jpg,0.9994331
mEbal/User 4/close/left eye/645.jpg,0.9993297
mEbal/User 4/close/left eye/722.jpg,0.999982
