path,pred
mEbal/User 4/close/left eye/500.jpg,0.96672577
mEbal/User 4/close/left eye/544.jpg,0.9998572
mEbal/User 4/close/left eye/662.jpg,0.9998406
mEbal/User 4/close/left eye/567.jpg,0.04909031
mEbal/User 4/close/left eye/453.jpg,0.9983278
mEbal/User 4/close/left eye/669.jpg,0.99906343
mEbal/User 4/close/left eye/565.jpg,0.14426503
mEbal/User 4/close/left eye/461.jpg,0.9996635
mEbal/User 4/close/left eye/608.jpg,0.99983084
mEbal/User 4/close/left eye/718.jpg,0.99368083
mEbal/User 4/close/left eye/478.jpg,0.99977154
mEbal/User 4/close/left eye/504.jpg,0.99992704
mEbal/User 4/close/left eye/702.jpg,0.9992667
mEbal/User 4/close/left eye/649.jpg,0.99880195
mEbal/User 4/close/left eye/485.jpg,0.99985325
mEbal/User 4/close/left eye/528.jpg,0.99727315
mEbal/User 4/close/left eye/529.jpg,0.9998919
mEbal/User 4/close/left eye/710.jpg,0.70196307
mEbal/User 4/close/left eye/697.jpg,0.9974571
mEbal/User 4/close/left eye/723.jpg,0.9684151
mEbal/User 4/close/left eye/547.jpg,0.98344284
mEbal/User 4/close/left eye/698.jpg,0.99699545
mEbal/User 4/close/left eye/459.jpg,0.99937844
mEbal/User 4/close/left eye/556.jpg,0.6599718
mEbal/User 4/close/left eye/584.jpg,0.9876109
mEbal/User 4/close/left eye/703.jpg,0.85868186
mEbal/User 4/close/left eye/742.jpg,0.84474105
mEbal/User 4/close/left eye/536.jpg,0.99993527
mEbal/User 4/close/left eye/543.jpg,0.99980754
mEbal/User 4/close/left eye/494.jpg,0.99198747
mEbal/User 4/close/left eye/691.jpg,0.9966209
mEbal/User 4/close/left eye/644.jpg,0.6242246
mEbal/User 4/close/left eye/572.jpg,0.69167197
mEbal/User 4/close/left eye/563.jpg,0.98093617
mEbal/User 4/close/left eye/701.jpg,0.9979303
mEbal/User 4/close/left eye/657.jpg,0.98467124
mEbal/User 4/close/left eye/517.jpg,0.9999341
mEbal/User 4/close/left eye/628.jpg,0.99722266
mEbal/User 4/close/left eye/682.jpg,0.9948814
mEbal/User 4/close/left eye/498.jpg,0.08108535
mEbal/User 4/close/left eye/724.jpg,0.9437567
mEbal/User 4/close/left eye/638.jpg,0.9986584
mEbal/User 4/close/left eye/541.jpg,0.999054
mEbal/User 4/close/left eye/537.jpg,0.032845106
mEbal/User 4/close/left eye/612.jpg,0.99981767
mEbal/User 4/close/left eye/713.jpg,0.9984285
mEbal/User 4/close/left eye/681.jpg,0.9885953
mEbal/User 4/close/left eye/607.jpg,0.9991443
mEbal/User 4/close/left eye/557.jpg,0.90005386
mEbal/User 4/close/left eye/540.jpg,0.98519933
mEbal/User 4/close/left eye/497.jpg,0.053318895
mEbal/User 4/close/left eye/680.jpg,0.9982857
mEbal/User 4/close/left eye/721.jpg,0.999913
mEbal/User 4/close/left eye/639.jpg,0.99315155
mEbal/User 4/close/left eye/539.jpg,0.40419433
mEbal/User 4/close/left eye/645.jpg,0.8929615
mEbal/User 4/close/left eye/722.jpg,0.9998041
mEbal/User 4/close/left eye/630.jpg,0.9830966
mEbal/User 4/close/left eye/586.jpg,0.9968045
mEbal/User 4/close/left eye/472.jpg,0.9999081
mEbal/User 4/close/left eye/705.jpg,0.95542276
mEbal/User 4/close/left eye/523.jpg,0.9997149
mEbal/User 4/close/left eye/553.jpg,0.9996697
mEbal/User 4/close/left eye/626.jpg,0.99982965
mEbal/User 4/close/left eye/679.jpg,0.9990202
mEbal/User 4/close/left eye/576.jpg,0.9961985
mEbal/User 4/close/left eye/545.jpg,0.9856511
mEbal/User 4/close/left eye/646.jpg,0.98980826
mEbal/User 4/close/left eye/711.jpg,0.97064465
mEbal/User 4/close/left eye/603.jpg,0.9999033
mEbal/User 4/close/left eye/658.jpg,0.99432737
mEbal/User 4/close/left eye/635.jpg,0.99992335
mEbal/User 4/close/left eye/650.jpg,0.9986331
mEbal/User 4/close/left eye/585.jpg,0.99441874
mEbal/User 4/close/left eye/533.jpg,0.993848
mEbal/User 4/close/left eye/510.jpg,0.9992021
mEbal/User 4/close/left eye/653.jpg,0.386638
mEbal/User 4/close/left eye/725.jpg,0.98285943
mEbal/User 4/close/left eye/696.jpg,0.99923503
mEbal/User 4/close/left eye/741.jpg,0.99961686
mEbal/User 4/close/left eye/549.jpg,0.98675925
mEbal/User 4/close/left eye/617.jpg,0.996896
mEbal/User 4/close/left eye/708.jpg,0.9890141
mEbal/User 4/close/left eye/473.jpg,0.9999918
mEbal/User 4/close/left eye/636.jpg,0.9820946
