path,pred
mEbal/User 4/close/left eye/500.jpg,0.8910347
mEbal/User 4/close/left eye/544.jpg,0.9416441
mEbal/User 4/close/left eye/662.jpg,0.96794766
mEbal/User 4/close/left eye/567.jpg,0.8005867
mEbal/User 4/close/left eye/453.jpg,0.98036516
mEbal/User 4/close/left eye/669.jpg,0.96631104
mEbal/User 4/close/left eye/565.jpg,0.90455353
mEbal/User 4/close/left eye/461.jpg,0.9857143
mEbal/User 4/close/left eye/608.jpg,0.9787866
mEbal/User 4/close/left eye/718.jpg,0.9331168
mEbal/User 4/close/left eye/478.jpg,0.94254744
mEbal/User 4/close/left eye/504.jpg,0.9597717
mEbal/User 4/close/left eye/702.jpg,0.7016773
mEbal/User 4/close/left eye/649.jpg,0.97539276
mEbal/User 4/close/left eye/485.jpg,0.9093631
mEbal/User 4/close/left eye/528.jpg,0.96693534
mEbal/User 4/close/left eye/529.jpg,0.9797301
mEbal/User 4/close/left eye/710.jpg,0.8062023
mEbal/User 4/close/left eye/697.jpg,0.899703
mEbal/User 4/close/left eye/723.jpg,0.9042699
mEbal/User 4/close/left eye/547.jpg,0.9733363
mEbal/User 4/close/left eye/698.jpg,0.97508085
mEbal/User 4/close/left eye/459.jpg,0.9803735
mEbal/User 4/close/left eye/556.jpg,0.94171154
mEbal/User 4/close/left eye/584.jpg,0.94733685
mEbal/User 4/close/left eye/703.jpg,0.97218126
mEbal/User 4/close/left eye/742.jpg,0.96703345
mEbal/User 4/close/left eye/536.jpg,0.96411914
mEbal/User 4/close/left eye/543.jpg,0.97894055
mEbal/User 4/close/left eye/494.jpg,0.93970484
mEbal/User 4/close/left eye/691.jpg,0.9660405
mEbal/User 4/close/left eye/644.jpg,0.9507913
mEbal/User 4/close/left eye/572.jpg,0.8750322
mEbal/User 4/close/left eye/563.jpg,0.86428756
mEbal/User 4/close/left eye/701.jpg,0.98355824
mEbal/User 4/close/left eye/657.jpg,0.96901536
mEbal/User 4/close/left eye/517.jpg,0.92578804
mEbal/User 4/close/left eye/628.jpg,0.84636927
mEbal/User 4/close/left eye/682.jpg,0.96323484
mEbal/User 4/close/left eye/498.jpg,0.6909255
mEbal/User 4/close/left eye/724.jpg,0.8893803
mEbal/User 4/close/left eye/638.jpg,0.9626017
mEbal/User 4/close/left eye/541.jpg,0.98144376
mEbal/User 4/close/left eye/537.jpg,0.093357116
mEbal/User 4/close/left eye/612.jpg,0.92693603
mEbal/User 4/close/left eye/713.jpg,0.8736712
mEbal/User 4/close/left eye/681.jpg,0.95721126
mEbal/User 4/close/left eye/607.jpg,0.9518329
mEbal/User 4/close/left eye/557.jpg,0.43455002
mEbal/User 4/close/left eye/540.jpg,0.8982123
mEbal/User 4/close/left eye/497.jpg,0.33971727
mEbal/User 4/close/left eye/680.jpg,0.98171544
mEbal/User 4/close/left eye/721.jpg,0.9696407
mEbal/User 4/close/left eye/639.jpg,0.97414476
mEbal/User 4/close/left eye/539.jpg,0.7834875
mEbal/User 4/close/left eye/645.jpg,0.928698
mEbal/User 4/close/left eye/722.jpg,0.99329466
mEbal/User 4/close/left eye/630.jpg,0.9398121
mEbal/User 4/close/left eye/586.jpg,0.9415935
mEbal/User 4/close/left eye/472.jpg,0.98270226
mEbal/User 4/close/left eye/705.jpg,0.95458853
mEbal/User 4/close/left eye/523.jpg,0.9181085
mEbal/User 4/close/left eye/553.jpg,0.97737134
mEbal/User 4/close/left eye/626.jpg,0.97083503
mEbal/User 4/close/left eye/679.jpg,0.90161455
mEbal/User 4/close/left eye/576.jpg,0.8857925
mEbal/User 4/close/left eye/545.jpg,0.7656078
mEbal/User 4/close/left eye/646.jpg,0.9751814
mEbal/User 4/close/left eye/711.jpg,0.876143
mEbal/User 4/close/left eye/603.jpg,0.9494134
mEbal/User 4/close/left eye/658.jpg,0.9875364
mEbal/User 4/close/left eye/635.jpg,0.97975105
mEbal/User 4/close/left eye/650.jpg,0.9851835
mEbal/User 4/close/left eye/585.jpg,0.9184321
mEbal/User 4/close/left eye/533.jpg,0.94513893
mEbal/User 4/close/left eye/510.jpg,0.90562326
mEbal/User 4/close/left eye/653.jpg,0.9517773
mEbal/User 4/close/left eye/725.jpg,0.9449357
mEbal/User 4/close/left eye/696.jpg,0.8476551
mEbal/User 4/close/left eye/741.jpg,0.9558661
mEbal/User 4/close/left eye/549.jpg,0.96348476
mEbal/User 4/close/left eye/617.jpg,0.9759228
mEbal/User 4/close/left eye/708.jpg,0.95627254
mEbal/User 4/close/left eye/473.jpg,0.9792899
mEbal/User 4/close/left eye/636.jpg,0.97120464
