path,pred
mEbal/User 4/close/left eye/500.jpg,0.9757565
mEbal/User 4/close/left eye/544.jpg,0.99364316
mEbal/User 4/close/left eye/662.jpg,0.99149334
mEbal/User 4/close/left eye/567.jpg,0.9075938
mEbal/User 4/close/left eye/453.jpg,0.988734
mEbal/User 4/close/left eye/669.jpg,0.98060775
mEbal/User 4/close/left eye/565.jpg,0.93756545
mEbal/User 4/close/left eye/461.jpg,0.99375445
mEbal/User 4/close/left eye/608.jpg,0.9919022
mEbal/User 4/close/left eye/718.jpg,0.9702739
mEbal/User 4/close/left eye/478.jpg,0.9965609
mEbal/User 4/close/left eye/504.jpg,0.99282396
mEbal/User 4/close/left eye/702.jpg,0.98991674
mEbal/User 4/close/left eye/649.jpg,0.99189395
mEbal/User 4/close/left eye/485.jpg,0.992145
mEbal/User 4/close/left eye/528.jpg,0.9868507
mEbal/User 4/close/left eye/529.jpg,0.99250174
mEbal/User 4/close/left eye/710.jpg,0.9547178
mEbal/User 4/close/left eye/697.jpg,0.9875091
mEbal/User 4/close/left eye/723.jpg,0.97036666
mEbal/User 4/close/left eye/547.jpg,0.9715437
mEbal/User 4/close/left eye/698.jpg,0.99118364
mEbal/User 4/close/left eye/459.jpg,0.9892874
mEbal/User 4/close/left eye/556.jpg,0.9794576
mEbal/User 4/close/left eye/584.jpg,0.99133086
mEbal/User 4/close/left eye/703.jpg,0.96996856
mEbal/User 4/close/left eye/742.jpg,0.9323506
mEbal/User 4/close/left eye/536.jpg,0.99035454
mEbal/User 4/close/left eye/543.jpg,0.9949844
mEbal/User 4/close/left eye/494.jpg,0.9835739
mEbal/User 4/close/left eye/691.jpg,0.9873746
mEbal/User 4/close/left eye/644.jpg,0.9416848
mEbal/User 4/close/left eye/572.jpg,0.97616655
mEbal/User 4/close/left eye/563.jpg,0.98823357
mEbal/User 4/close/left eye/701.jpg,0.98862606
mEbal/User 4/close/left eye/657.jpg,0.98303103
mEbal/User 4/close/left eye/517.jpg,0.9964959
mEbal/User 4/close/left eye/628.jpg,0.9921991
mEbal/User 4/close/left eye/682.jpg,0.9761949
mEbal/User 4/close/left eye/498.jpg,0.55001277
mEbal/User 4/close/left eye/724.jpg,0.97104484
mEbal/User 4/close/left eye/638.jpg,0.9795783
mEbal/User 4/close/left eye/541.jpg,0.9944184
mEbal/User 4/close/left eye/537.jpg,0.2729194
mEbal/User 4/close/left eye/612.jpg,0.9880243
mEbal/User 4/close/left eye/713.jpg,0.98324823
mEbal/User 4/close/left eye/681.jpg,0.9753954
mEbal/User 4/close/left eye/607.jpg,0.9882775
mEbal/User 4/close/left eye/557.jpg,0.97211623
mEbal/User 4/close/left eye/540.jpg,0.95013267
mEbal/User 4/close/left eye/497.jpg,0.43162045
mEbal/User 4/close/left eye/680.jpg,0.98371834
mEbal/User 4/close/left eye/721.jpg,0.9976566
mEbal/User 4/close/left eye/639.jpg,0.97894365
mEbal/User 4/close/left eye/539.jpg,0.9298763
mEbal/User 4/close/left eye/645.jpg,0.9836532
mEbal/User 4/close/left eye/722.jpg,0.99767226
mEbal/User 4/close/left eye/630.jpg,0.99031234
mEbal/User 4/close/left eye/586.jpg,0.98688227
mEbal/User 4/close/left eye/472.jpg,0.9978223
mEbal/User 4/close/left eye/705.jpg,0.99019897
mEbal/User 4/close/left eye/523.jpg,0.9897628
mEbal/User 4/close/left eye/553.jpg,0.985104
mEbal/User 4/close/left eye/626.jpg,0.9897877
mEbal/User 4/close/left eye/679.jpg,0.98987794
mEbal/User 4/close/left eye/576.jpg,0.9873252
mEbal/User 4/close/left eye/545.jpg,0.97874844
mEbal/User 4/close/left eye/646.jpg,0.99086493
mEbal/User 4/close/left eye/711.jpg,0.9752196
mEbal/User 4/close/left eye/603.jpg,0.9959474
mEbal/User 4/close/left eye/658.jpg,0.98466176
mEbal/User 4/close/left eye/635.jpg,0.99136025
mEbal/User 4/close/left eye/650.jpg,0.99205786
mEbal/User 4/close/left eye/585.jpg,0.98157287
mEbal/User 4/close/left eye/533.jpg,0.9793154
mEbal/User 4/close/left eye/510.jpg,0.99678683
mEbal/User 4/close/left eye/653.jpg,0.77811337
mEbal/User 4/close/left eye/725.jpg,0.98668784
mEbal/User 4/close/left eye/696.jpg,0.9868701
mEbal/User 4/close/left eye/741.jpg,0.98625386
mEbal/User 4/close/left eye/549.jpg,0.98540974
mEbal/User 4/close/left eye/617.jpg,0.98877454
mEbal/User 4/close/left eye/708.jpg,0.98171574
mEbal/User 4/close/left eye/473.jpg,0.99865985
mEbal/User 4/close/left eye/636.jpg,0.990393
mEbal/User 4/close/left eye/561.jpg,0.99328023
mEbal/User 4/close/left eye/499.jpg,0.5849737
mEbal/User 4/close/left eye/685.jpg,0.9993826
mEbal/User 4/close/left eye/621.jpg,0.9524462
mEbal/User 4/close/left eye/571.jpg,0.9799886
