path,pred
mEbal/User 4/close/left eye/500.jpg,0.9681294
mEbal/User 4/close/left eye/544.jpg,0.9796418
mEbal/User 4/close/left eye/662.jpg,0.9919418
mEbal/User 4/close/left eye/567.jpg,0.9349607
mEbal/User 4/close/left eye/453.jpg,0.989003
mEbal/User 4/close/left eye/669.jpg,0.98699087
mEbal/User 4/close/left eye/565.jpg,0.97543794
mEbal/User 4/close/left eye/461.jpg,0.9920128
mEbal/User 4/close/left eye/608.jpg,0.986007
mEbal/User 4/close/left eye/718.jpg,0.9825096
mEbal/User 4/close/left eye/478.jpg,0.97984356
mEbal/User 4/close/left eye/504.jpg,0.9664453
mEbal/User 4/close/left eye/702.jpg,0.92667043
mEbal/User 4/close/left eye/649.jpg,0.98975617
mEbal/User 4/close/left eye/485.jpg,0.9780913
mEbal/User 4/close/left eye/528.jpg,0.9884884
mEbal/User 4/close/left eye/529.jpg,0.9876816
mEbal/User 4/close/left eye/710.jpg,0.95486444
mEbal/User 4/close/left eye/697.jpg,0.9790572
mEbal/User 4/close/left eye/723.jpg,0.988704
mEbal/User 4/close/left eye/547.jpg,0.97957224
mEbal/User 4/close/left eye/698.jpg,0.9575217
mEbal/User 4/close/left eye/459.jpg,0.9912417
mEbal/User 4/close/left eye/556.jpg,0.98584634
mEbal/User 4/close/left eye/584.jpg,0.9775479
mEbal/User 4/close/left eye/703.jpg,0.9741374
mEbal/User 4/close/left eye/742.jpg,0.9794042
mEbal/User 4/close/left eye/536.jpg,0.9922024
mEbal/User 4/close/left eye/543.jpg,0.97713816
mEbal/User 4/close/left eye/494.jpg,0.9847705
mEbal/User 4/close/left eye/691.jpg,0.9818441
mEbal/User 4/close/left eye/644.jpg,0.9446704
mEbal/User 4/close/left eye/572.jpg,0.97144127
mEbal/User 4/close/left eye/563.jpg,0.9872579
mEbal/User 4/close/left eye/701.jpg,0.9439683
mEbal/User 4/close/left eye/657.jpg,0.976266
mEbal/User 4/close/left eye/517.jpg,0.9869042
mEbal/User 4/close/left eye/628.jpg,0.9842725
mEbal/User 4/close/left eye/682.jpg,0.98532885
mEbal/User 4/close/left eye/498.jpg,0.77847725
mEbal/User 4/close/left eye/724.jpg,0.98446965
mEbal/User 4/close/left eye/638.jpg,0.9894972
mEbal/User 4/close/left eye/541.jpg,0.97940445
mEbal/User 4/close/left eye/537.jpg,0.5718416
mEbal/User 4/close/left eye/612.jpg,0.98293823
mEbal/User 4/close/left eye/713.jpg,0.9715016
mEbal/User 4/close/left eye/681.jpg,0.9876271
mEbal/User 4/close/left eye/607.jpg,0.98426324
mEbal/User 4/close/left eye/557.jpg,0.9545277
mEbal/User 4/close/left eye/540.jpg,0.912434
mEbal/User 4/close/left eye/497.jpg,0.8112184
mEbal/User 4/close/left eye/680.jpg,0.98178
mEbal/User 4/close/left eye/721.jpg,0.945685
mEbal/User 4/close/left eye/639.jpg,0.95659834
mEbal/User 4/close/left eye/539.jpg,0.9447917
mEbal/User 4/close/left eye/645.jpg,0.9850264
mEbal/User 4/close/left eye/722.jpg,0.9850641
mEbal/User 4/close/left eye/630.jpg,0.97998065
mEbal/User 4/close/left eye/586.jpg,0.986561
mEbal/User 4/close/left eye/472.jpg,0.9715541
mEbal/User 4/close/left eye/705.jpg,0.96445024
mEbal/User 4/close/left eye/523.jpg,0.98818773
mEbal/User 4/close/left eye/553.jpg,0.9856948
mEbal/User 4/close/left eye/626.jpg,0.9849273
mEbal/User 4/close/left eye/679.jpg,0.9738753
mEbal/User 4/close/left eye/576.jpg,0.9886246
mEbal/User 4/close/left eye/545.jpg,0.98686326
mEbal/User 4/close/left eye/646.jpg,0.98016846
mEbal/User 4/close/left eye/711.jpg,0.94786423
mEbal/User 4/close/left eye/603.jpg,0.98849213
mEbal/User 4/close/left eye/658.jpg,0.98450434
mEbal/User 4/close/left eye/635.jpg,0.9503251
mEbal/User 4/close/left eye/650.jpg,0.96628046
mEbal/User 4/close/left eye/585.jpg,0.98203194
mEbal/User 4/close/left eye/533.jpg,0.9735609
mEbal/User 4/close/left eye/510.jpg,0.9906783
mEbal/User 4/close/left eye/653.jpg,0.8016454
mEbal/User 4/close/left eye/725.jpg,0.9877273
mEbal/User 4/close/left eye/696.jpg,0.9786397
mEbal/User 4/close/left eye/741.jpg,0.99034214
mEbal/User 4/close/left eye/549.jpg,0.97845614
mEbal/User 4/close/left eye/617.jpg,0.98607534
mEbal/User 4/close/left eye/708.jpg,0.9734571
mEbal/User 4/close/left eye/473.jpg,0.98051286
mEbal/User 4/close/left eye/636.jpg,0.9911322
mEbal/User 4/close/left eye/561.jpg,0.9834585
mEbal/User 4/close/left eye/499.jpg,0.72022665
mEbal/User 4/close/left eye/685.jpg,0.97271293
mEbal/User 4/close/left eye/621.jpg,0.90910065
mEbal/User 4/close/left eye/571.jpg,0.9810271
mEbal/User 4/close/left eye/734.jpg,0.97680306
mEbal/User 4/close/left eye/627.jpg,0.94842416
mEbal/User 4/close/left eye/689.jpg,0.95348084
mEbal/User 4/close/left eye/457.jpg,0.9927966
mEbal/User 4/close/left eye/615.jpg,0.98901373
mEbal/User 4/close/left eye/675.jpg,0.9502633
mEbal/User 4/close/left eye/519.jpg,0.8957652
mEbal/User 4/close/left eye/476.jpg,0.9878527
mEbal/User 4/close/left eye/610.jpg,0.9872973
mEbal/User 4/close/left eye/706.jpg,0.97362953
mEbal/User 4/close/left eye/530.jpg,0.98445153
mEbal/User 4/close/left eye/575.jpg,0.99062514
mEbal/User 4/close/left eye/524.jpg,0.94248873
mEbal/User 4/close/left eye/632.jpg,0.9358243
mEbal/User 4/close/left eye/735.jpg,0.98477226
mEbal/User 4/close/left eye/623.jpg,0.97713554
mEbal/User 4/close/left eye/599.jpg,0.9900531
mEbal/User 4/close/left eye/720.jpg,0.98291034
mEbal/User 4/close/left eye/740.jpg,0.97571677
mEbal/User 4/close/left eye/509.jpg,0.9824852
mEbal/User 4/close/left eye/652.jpg,0.9794207
mEbal/User 4/close/left eye/625.jpg,0.98811954
mEbal/User 4/close/left eye/600.jpg,0.9848605
mEbal/User 4/close/left eye/490.jpg,0.98184466
mEbal/User 4/close/left eye/614.jpg,0.99356633
mEbal/User 4/close/left eye/552.jpg,0.96953076
mEbal/User 4/close/left eye/548.jpg,0.9842083
mEbal/User 4/close/left eye/580.jpg,0.9912947
mEbal/User 4/close/left eye/692.jpg,0.9671792
mEbal/User 4/close/left eye/554.jpg,0.98022515
