path,pred
mEbal/User 4/close/left eye/500.jpg,0.6754044
mEbal/User 4/close/left eye/544.jpg,0.99463755
mEbal/User 4/close/left eye/662.jpg,0.99980825
mEbal/User 4/close/left eye/567.jpg,0.7755959
mEbal/User 4/close/left eye/453.jpg,0.97777414
mEbal/User 4/close/left eye/669.jpg,0.9979482
mEbal/User 4/close/left eye/565.jpg,0.96727806
mEbal/User 4/close/left eye/461.jpg,0.9996886
mEbal/User 4/close/left eye/608.jpg,0.9995567
mEbal/User 4/close/left eye/718.jpg,0.99869955
mEbal/User 4/close/left eye/478.jpg,0.99965143
mEbal/User 4/close/left eye/504.jpg,0.99969006
mEbal/User 4/close/left eye/702.jpg,0.9923408
mEbal/User 4/close/left eye/649.jpg,0.9994742
mEbal/User 4/close/left eye/485.jpg,0.99852425
mEbal/User 4/close/left eye/528.jpg,0.9958455
mEbal/User 4/close/left eye/529.jpg,0.9997607
mEbal/User 4/close/left eye/710.jpg,0.98870325
mEbal/User 4/close/left eye/697.jpg,0.9990295
mEbal/User 4/close/left eye/723.jpg,0.9975266
mEbal/User 4/close/left eye/547.jpg,0.9996803
mEbal/User 4/close/left eye/698.jpg,0.9843007
mEbal/User 4/close/left eye/459.jpg,0.9985398
mEbal/User 4/close/left eye/556.jpg,0.9911498
mEbal/User 4/close/left eye/584.jpg,0.99412715
mEbal/User 4/close/left eye/703.jpg,0.9991115
mEbal/User 4/close/left eye/742.jpg,0.9820517
mEbal/User 4/close/left eye/536.jpg,0.99981195
mEbal/User 4/close/left eye/543.jpg,0.99971527
mEbal/User 4/close/left eye/494.jpg,0.9994597
mEbal/User 4/close/left eye/691.jpg,0.9991941
mEbal/User 4/close/left eye/644.jpg,0.9326378
mEbal/User 4/close/left eye/572.jpg,0.9643743
mEbal/User 4/close/left eye/563.jpg,0.99898297
mEbal/User 4/close/left eye/701.jpg,0.99035233
mEbal/User 4/close/left eye/657.jpg,0.9996761
mEbal/User 4/close/left eye/517.jpg,0.999741
