path,pred
mEbal/User 4/close/left eye/500.jpg,0.9268161
mEbal/User 4/close/left eye/544.jpg,0.99995685
mEbal/User 4/close/left eye/662.jpg,0.99978715
mEbal/User 4/close/left eye/567.jpg,0.14513354
mEbal/User 4/close/left eye/453.jpg,0.99978906
mEbal/User 4/close/left eye/669.jpg,0.9994641
mEbal/User 4/close/left eye/565.jpg,0.7465762
mEbal/User 4/close/left eye/461.jpg,0.9996393
mEbal/User 4/close/left eye/608.jpg,0.99974924
mEbal/User 4/close/left eye/718.jpg,0.98455924
mEbal/User 4/close/left eye/478.jpg,0.9991966
mEbal/User 4/close/left eye/504.jpg,0.9998535
mEbal/User 4/close/left eye/702.jpg,0.978446
mEbal/User 4/close/left eye/649.jpg,0.9986877
mEbal/User 4/close/left eye/485.jpg,0.9991417
mEbal/User 4/close/left eye/528.jpg,0.99972636
mEbal/User 4/close/left eye/529.jpg,0.9995839
mEbal/User 4/close/left eye/710.jpg,0.41140994
mEbal/User 4/close/left eye/697.jpg,0.9927003
mEbal/User 4/close/left eye/723.jpg,0.97152597
mEbal/User 4/close/left eye/547.jpg,0.99960357
mEbal/User 4/close/left eye/698.jpg,0.8808335
mEbal/User 4/close/left eye/459.jpg,0.9998036
mEbal/User 4/close/left eye/556.jpg,0.9283438
mEbal/User 4/close/left eye/584.jpg,0.98308164
mEbal/User 4/close/left eye/703.jpg,0.9865485
mEbal/User 4/close/left eye/742.jpg,0.9833066
mEbal/User 4/close/left eye/536.jpg,0.99981564
mEbal/User 4/close/left eye/543.jpg,0.9998122
mEbal/User 4/close/left eye/494.jpg,0.9957288
mEbal/User 4/close/left eye/691.jpg,0.9984407
mEbal/User 4/close/left eye/644.jpg,0.9971438
mEbal/User 4/close/left eye/572.jpg,0.9486686
mEbal/User 4/close/left eye/563.jpg,0.9959913
mEbal/User 4/close/left eye/701.jpg,0.9603004
mEbal/User 4/close/left eye/657.jpg,0.9883918
mEbal/User 4/close/left eye/517.jpg,0.9997396
mEbal/User 4/close/left eye/628.jpg,0.99895227
mEbal/User 4/close/left eye/682.jpg,0.9640972
mEbal/User 4/close/left eye/498.jpg,0.51534307
mEbal/User 4/close/left eye/724.jpg,0.9125422
mEbal/User 4/close/left eye/638.jpg,0.9997273
mEbal/User 4/close/left eye/541.jpg,0.9994191
mEbal/User 4/close/left eye/537.jpg,0.095961854
mEbal/User 4/close/left eye/612.jpg,0.9999902
mEbal/User 4/close/left eye/713.jpg,0.9934681
mEbal/User 4/close/left eye/681.jpg,0.9875888
mEbal/User 4/close/left eye/607.jpg,0.9991098
mEbal/User 4/close/left eye/557.jpg,0.99734086
mEbal/User 4/close/left eye/540.jpg,0.97631717
mEbal/User 4/close/left eye/497.jpg,0.11455184
mEbal/User 4/close/left eye/680.jpg,0.9982998
mEbal/User 4/close/left eye/721.jpg,0.9999467
mEbal/User 4/close/left eye/639.jpg,0.99952054
mEbal/User 4/close/left eye/539.jpg,0.61221683
mEbal/User 4/close/left eye/645.jpg,0.9547931
mEbal/User 4/close/left eye/722.jpg,0.9999546
mEbal/User 4/close/left eye/630.jpg,0.9826643
mEbal/User 4/close/left eye/586.jpg,0.99881977
mEbal/User 4/close/left eye/472.jpg,0.99976283
mEbal/User 4/close/left eye/705.jpg,0.9406026
mEbal/User 4/close/left eye/523.jpg,0.9990025
mEbal/User 4/close/left eye/553.jpg,0.99928635
mEbal/User 4/close/left eye/626.jpg,0.9998504
mEbal/User 4/close/left eye/679.jpg,0.9993648
