path,pred
mEbal/User 4/close/left eye/500.jpg,0.6967658
mEbal/User 4/close/left eye/544.jpg,0.9992699
mEbal/User 4/close/left eye/662.jpg,0.9911186
mEbal/User 4/close/left eye/567.jpg,0.7859682
mEbal/User 4/close/left eye/453.jpg,0.93799305
mEbal/User 4/close/left eye/669.jpg,0.93669045
mEbal/User 4/close/left eye/565.jpg,0.8124316
mEbal/User 4/close/left eye/461.jpg,0.99773276
mEbal/User 4/close/left eye/608.jpg,0.99277955
mEbal/User 4/close/left eye/718.jpg,0.9635585
mEbal/User 4/close/left eye/478.jpg,0.9970337
mEbal/User 4/close/left eye/504.jpg,0.9990312
mEbal/User 4/close/left eye/702.jpg,0.9985176
mEbal/User 4/close/left eye/649.jpg,0.99249285
mEbal/User 4/close/left eye/485.jpg,0.99920803
mEbal/User 4/close/left eye/528.jpg,0.9853335
mEbal/User 4/close/left eye/529.jpg,0.98846215
mEbal/User 4/close/left eye/710.jpg,0.9200326
mEbal/User 4/close/left eye/697.jpg,0.9998504
mEbal/User 4/close/left eye/723.jpg,0.85813624
mEbal/User 4/close/left eye/547.jpg,0.96510035
mEbal/User 4/close/left eye/698.jpg,0.9979855
mEbal/User 4/close/left eye/459.jpg,0.978885
mEbal/User 4/close/left eye/556.jpg,0.29181033
mEbal/User 4/close/left eye/584.jpg,0.99087346
mEbal/User 4/close/left eye/703.jpg,0.79488295
mEbal/User 4/close/left eye/742.jpg,0.9005098
mEbal/User 4/close/left eye/536.jpg,0.9939452
mEbal/User 4/close/left eye/543.jpg,0.9989901
mEbal/User 4/close/left eye/494.jpg,0.997246
mEbal/User 4/close/left eye/691.jpg,0.9967638
mEbal/User 4/close/left eye/644.jpg,0.73306245
mEbal/User 4/close/left eye/572.jpg,0.70956606
mEbal/User 4/close/left eye/563.jpg,0.97581494
mEbal/User 4/close/left eye/701.jpg,0.999027
mEbal/User 4/close/left eye/657.jpg,0.965747
mEbal/User 4/close/left eye/517.jpg,0.99962413
mEbal/User 4/close/left eye/628.jpg,0.99528044
mEbal/User 4/close/left eye/682.jpg,0.9759437
mEbal/User 4/close/left eye/498.jpg,0.08669413
mEbal/User 4/close/left eye/724.jpg,0.92066216
mEbal/User 4/close/left eye/638.jpg,0.9830672
mEbal/User 4/close/left eye/541.jpg,0.9964418
mEbal/User 4/close/left eye/537.jpg,0.1158557
mEbal/User 4/close/left eye/612.jpg,0.98780835
mEbal/User 4/close/left eye/713.jpg,0.96969426
mEbal/User 4/close/left eye/681.jpg,0.9887428
mEbal/User 4/close/left eye/607.jpg,0.9927457
mEbal/User 4/close/left eye/557.jpg,0.8855657
mEbal/User 4/close/left eye/540.jpg,0.9537381
mEbal/User 4/close/left eye/497.jpg,0.11421249
mEbal/User 4/close/left eye/680.jpg,0.99126303
mEbal/User 4/close/left eye/721.jpg,0.9989479
mEbal/User 4/close/left eye/639.jpg,0.97962385
mEbal/User 4/close/left eye/539.jpg,0.84381264
mEbal/User 4/close/left eye/645.jpg,0.8214415
mEbal/User 4/close/left eye/722.jpg,0.9996613
mEbal/User 4/close/left eye/630.jpg,0.960474
mEbal/User 4/close/left eye/586.jpg,0.99215865
mEbal/User 4/close/left eye/472.jpg,0.9999788
mEbal/User 4/close/left eye/705.jpg,0.9354084
mEbal/User 4/close/left eye/523.jpg,0.96491563
mEbal/User 4/close/left eye/553.jpg,0.99860257
mEbal/User 4/close/left eye/626.jpg,0.99783856
mEbal/User 4/close/left eye/679.jpg,0.97410256
mEbal/User 4/close/left eye/576.jpg,0.9613187
mEbal/User 4/close/left eye/545.jpg,0.944342
mEbal/User 4/close/left eye/646.jpg,0.9876236
mEbal/User 4/close/left eye/711.jpg,0.9010749
mEbal/User 4/close/left eye/603.jpg,0.99770594
mEbal/User 4/close/left eye/658.jpg,0.9911028
mEbal/User 4/close/left eye/635.jpg,0.9968923
mEbal/User 4/close/left eye/650.jpg,0.954587
mEbal/User 4/close/left eye/585.jpg,0.9849635
mEbal/User 4/close/left eye/533.jpg,0.9603401
mEbal/User 4/close/left eye/510.jpg,0.99832755
mEbal/User 4/close/left eye/653.jpg,0.06816492
mEbal/User 4/close/left eye/725.jpg,0.95981795
mEbal/User 4/close/left eye/696.jpg,0.99993324
mEbal/User 4/close/left eye/741.jpg,0.9960522
mEbal/User 4/close/left eye/549.jpg,0.9861411
mEbal/User 4/close/left eye/617.jpg,0.98531544
mEbal/User 4/close/left eye/708.jpg,0.99515605
mEbal/User 4/close/left eye/473.jpg,0.9999945
mEbal/User 4/close/left eye/636.jpg,0.96214527
mEbal/User 4/close/left eye/561.jpg,0.99050057
mEbal/User 4/close/left eye/499.jpg,0.39843646
mEbal/User 4/close/left eye/685.jpg,0.98991525
mEbal/User 4/close/left eye/621.jpg,0.94159734
mEbal/User 4/close/left eye/571.jpg,0.8916362
mEbal/User 4/close/left eye/734.jpg,0.94009376
mEbal/User 4/close/left eye/627.jpg,0.9982716
mEbal/User 4/close/left eye/689.jpg,0.9869112
mEbal/User 4/close/left eye/457.jpg,0.9930177
mEbal/User 4/close/left eye/615.jpg,0.9957136
mEbal/User 4/close/left eye/675.jpg,0.896396
mEbal/User 4/close/left eye/519.jpg,0.9313386
mEbal/User 4/close/left eye/476.jpg,0.9929697
mEbal/User 4/close/left eye/610.jpg,0.99707603
mEbal/User 4/close/left eye/706.jpg,0.95523137
mEbal/User 4/close/left eye/530.jpg,0.99727577
mEbal/User 4/close/left eye/575.jpg,0.9829289
mEbal/User 4/close/left eye/524.jpg,0.9833507
mEbal/User 4/close/left eye/632.jpg,0.9893498
mEbal/User 4/close/left eye/735.jpg,0.989028
mEbal/User 4/close/left eye/623.jpg,0.97992134
mEbal/User 4/close/left eye/599.jpg,0.99028474
mEbal/User 4/close/left eye/720.jpg,0.9634791
mEbal/User 4/close/left eye/740.jpg,0.9932672
mEbal/User 4/close/left eye/509.jpg,0.9982351
mEbal/User 4/close/left eye/652.jpg,0.9970235
mEbal/User 4/close/left eye/625.jpg,0.99970204
mEbal/User 4/close/left eye/600.jpg,0.99678576
mEbal/User 4/close/left eye/490.jpg,0.99927455
mEbal/User 4/close/left eye/614.jpg,0.9995528
mEbal/User 4/close/left eye/552.jpg,0.9743124
mEbal/User 4/close/left eye/548.jpg,0.8828072
mEbal/User 4/close/left eye/580.jpg,0.98877
mEbal/User 4/close/left eye/692.jpg,0.95383126
mEbal/User 4/close/left eye/554.jpg,0.9675529
mEbal/User 4/close/left eye/462.jpg,0.99902713
mEbal/User 4/close/left eye/659.jpg,0.85334694
mEbal/User 4/close/left eye/527.jpg,0.9639194
mEbal/User 4/close/left eye/573.jpg,0.9819772
mEbal/User 4/close/left eye/672.jpg,0.9527293
mEbal/User 4/close/left eye/479.jpg,0.9988242
mEbal/User 4/close/left eye/525.jpg,0.72840834
mEbal/User 4/close/left eye/651.jpg,0.55251247
mEbal/User 4/close/left eye/578.jpg,0.98382854
mEbal/User 4/close/left eye/484.jpg,0.95657665
mEbal/User 4/close/left eye/503.jpg,0.9568633
mEbal/User 4/close/left eye/726.jpg,0.9222453
mEbal/User 4/close/left eye/579.jpg,0.9456994
mEbal/User 4/close/left eye/731.jpg,0.9587445
mEbal/User 4/close/left eye/531.jpg,0.9916882
mEbal/User 4/close/left eye/518.jpg,0.99484175
mEbal/User 4/close/left eye/605.jpg,0.99338114
mEbal/User 4/close/left eye/642.jpg,0.76605076
mEbal/User 4/close/left eye/744.jpg,0.9665082
mEbal/User 4/close/left eye/606.jpg,0.99696904
mEbal/User 4/close/left eye/609.jpg,0.9624207
mEbal/User 4/close/left eye/656.jpg,0.9821056
mEbal/User 4/close/left eye/619.jpg,0.9892133
mEbal/User 4/close/left eye/493.jpg,0.95622855
mEbal/User 4/close/left eye/526.jpg,0.8990371
mEbal/User 4/close/left eye/712.jpg,0.47107714
mEbal/User 4/close/left eye/719.jpg,0.9755657
mEbal/User 4/close/left eye/694.jpg,0.7895645
mEbal/User 4/close/left eye/502.jpg,0.9987754
mEbal/User 4/close/left eye/471.jpg,0.99980205
mEbal/User 4/close/left eye/456.jpg,0.47035173
mEbal/User 4/close/left eye/463.jpg,0.9952388
mEbal/User 4/close/left eye/688.jpg,0.9898734
mEbal/User 4/close/left eye/743.jpg,0.99941325
mEbal/User 4/close/left eye/613.jpg,0.93288964
mEbal/User 4/close/left eye/558.jpg,0.90613645
mEbal/User 4/close/left eye/477.jpg,0.99647933
mEbal/User 4/close/left eye/505.jpg,0.99864084
mEbal/User 4/close/left eye/633.jpg,0.990569
mEbal/User 4/close/left eye/643.jpg,0.8513921
mEbal/User 4/close/left eye/488.jpg,0.8994244
mEbal/User 4/close/left eye/655.jpg,0.90359896
mEbal/User 4/close/left eye/474.jpg,0.99998176
mEbal/User 4/close/left eye/491.jpg,0.984855
mEbal/User 4/close/left eye/597.jpg,0.89967716
mEbal/User 4/close/left eye/475.jpg,0.99995744
mEbal/User 4/close/left eye/717.jpg,0.9625172
mEbal/User 4/close/left eye/598.jpg,0.97635216
mEbal/User 4/close/left eye/620.jpg,0.9785871
mEbal/User 4/close/left eye/686.jpg,0.98928213
mEbal/User 4/close/left eye/729.jpg,0.9750641
mEbal/User 4/close/left eye/592.jpg,0.68650645
mEbal/User 4/close/left eye/709.jpg,0.97104037
mEbal/User 4/close/left eye/673.jpg,0.82702076
mEbal/User 4/close/left eye/538.jpg,0.9965035
mEbal/User 4/close/left eye/677.jpg,0.93269026
mEbal/User 4/close/left eye/674.jpg,0.98437977
mEbal/User 4/close/left eye/668.jpg,0.9951965
mEbal/User 4/close/left eye/676.jpg,0.887185
mEbal/User 4/close/left eye/664.jpg,0.99284655
mEbal/User 4/close/left eye/522.jpg,0.5591919
mEbal/User 4/close/left eye/501.jpg,0.96830064
mEbal/User 4/close/left eye/622.jpg,0.98334795
mEbal/User 4/close/left eye/667.jpg,0.9899323
mEbal/User 4/close/left eye/596.jpg,0.8837106
mEbal/User 4/close/left eye/508.jpg,0.7242196
mEbal/User 4/close/left eye/470.jpg,0.99182993
mEbal/User 4/close/left eye/481.jpg,0.99210596
mEbal/User 4/close/left eye/574.jpg,0.9952839
mEbal/User 4/close/left eye/495.jpg,0.95681167
mEbal/User 4/close/left eye/515.jpg,0.9999087
mEbal/User 4/close/left eye/714.jpg,0.9960967
mEbal/User 4/close/left eye/560.jpg,0.97589713
mEbal/User 4/close/left eye/629.jpg,0.9989342
mEbal/User 4/close/left eye/487.jpg,0.9308406
mEbal/User 4/close/left eye/666.jpg,0.9843672
mEbal/User 4/close/left eye/618.jpg,0.97734755
mEbal/User 4/close/left eye/520.jpg,0.8070972
mEbal/User 4/close/left eye/715.jpg,0.9869747
mEbal/User 4/close/left eye/532.jpg,0.6107713
mEbal/User 4/close/left eye/535.jpg,0.9961583
mEbal/User 4/close/left eye/616.jpg,0.95574844
mEbal/User 4/close/left eye/727.jpg,0.91860205
mEbal/User 4/close/left eye/589.jpg,0.970369
mEbal/User 4/close/left eye/641.jpg,0.43961266
mEbal/User 4/close/left eye/534.jpg,0.99084306
mEbal/User 4/close/left eye/684.jpg,0.97323644
mEbal/User 4/close/left eye/513.jpg,0.7706757
mEbal/User 4/close/left eye/454.jpg,0.9862082
mEbal/User 4/close/left eye/736.jpg,0.998116
mEbal/User 4/close/left eye/647.jpg,0.9143732
mEbal/User 4/close/left eye/482.jpg,0.9999094
